binary_id,sid,cwe,class_count,nearest_same_dist,near_same_count,near_labels,has_cwe_token,tokens,exact_same_near,exact_other_near,entry_line,high_pc,body_len,insn_count,calls
BIN_5995496,35213,CWE-391,25,1,7,CWE-391@35208|CWE-391@35209|CWE-391@35211|CWE-391@35212|CWE-391@35215|CWE-391@35217|CWE-391@35218,False,,True,,19,75,75,21,strtol|printf
BIN_5995634,10982,CWE-123,43,4,2,CWE-123@10977|CWE-123@10978,False,,False,,52,664,664,125,memset
BIN_6011529,47226,CWE-685,8,1,7,CWE-685@47221|CWE-685@47222|CWE-685@47223|CWE-685@47225|CWE-685@47227|CWE-685@47228|CWE-685@47231,False,,True,,25,72,72,19,sprintf|printline
BIN_6017739,52983,CWE-775,26,1,4,CWE-775@52982|CWE-775@52986|CWE-775@52987|CWE-775@52988,False,,True,,18,49,49,13,fopen
BIN_6055588,39348,CWE-426,45,1,8,CWE-426@39343|CWE-426@39344|CWE-426@39346|CWE-426@39347|CWE-426@39349|CWE-426@39350|CWE-426@39351|CWE-426@39353,False,,False,,42,290,290,53,globalreturnstrueorfalse
BIN_6074899,52952,CWE-773,20,2,4,CWE-773@52947|CWE-773@52950|CWE-773@52956|CWE-773@52957,False,,False,,44,75,75,19,badsink
BIN_6081753,10980,CWE-123,43,2,2,CWE-123@10977|CWE-123@10978,False,,False,,127,178,178,42,badsource
BIN_6107576,7870,CWE-135,24,1,3,CWE-135@7865|CWE-135@7867|CWE-135@7871,False,,True,,21,214,214,55,globalreturnstrue|malloc|exit|wmemset|globalreturnstrue|strlen|calloc|exit|wcscpy|printline|free
BIN_6120011,37884,CWE-404,10,1,7,CWE-404@37879|CWE-404@37880|CWE-404@37881|CWE-404@37885|CWE-404@37886|CWE-404@37888|CWE-404@37889,False,,False,,27,94,94,27,fclose
BIN_6151857,41154,CWE-469,19,1,8,CWE-469@41149|CWE-469@41150|CWE-469@41151|CWE-469@41153|CWE-469@41155|CWE-469@41156|CWE-469@41158|CWE-469@41159,False,,True,,27,148,148,37,wcschr|exit|printunsignedline
BIN_6155849,40970,CWE-459,10,1,6,CWE-459@40965|CWE-459@40966|CWE-459@40968|CWE-459@40971|CWE-459@40972|CWE-459@40975,False,,True,,36,143,143,37,_mkstemp|fdopen|fwrite|fclose
BIN_6159944,32171,CWE-367,18,1,6,CWE-367@32166|CWE-367@32167|CWE-367@32169|CWE-367@32170|CWE-367@32175|CWE-367@32176,False,,True,,54,375,375,83,staticreturnstrue|fgets|printline|strlen|exit|exit|exit
BIN_6237134,35302,CWE-397,10,1,5,CWE-397@35298|CWE-397@35300|CWE-397@35301|CWE-397@35305|CWE-397@35307,True,CWE397_Throw_Generic_Exception__throw_exception_12|CWE397_Throw_Generic_Exception__throw_exception_1210entry_goodEv|CWE397_Throw_Generic_Exception__throw_except,False,,-1,-1,157,41,globalreturnstrueorfalse|__cxa_allocate_exception|.text$_znst9exceptionc1ev|_znst9exceptionc1ev|__cxa_throw|__cxa_allocate_exception|_znst11range_errorc1epkc|__cxa_throw|__cxa_free_exception|_unwind_resume
BIN_6240089,41736,CWE-510,17,1,5,CWE-510@41731|CWE-510@41737|CWE-510@41739|CWE-510@41740|CWE-510@41741,False,,False,,38,623,623,130,memset|strcmp|printline
BIN_6277662,41635,CWE-482,8,1,4,CWE-482@41630|CWE-482@41634|CWE-482@41636|CWE-482@41638,False,,False,,17,51,51,17,globalreturnstrue|printintline|printintline
BIN_6310256,46403,CWE-672,8,2,5,CWE-672@46398|CWE-672@46400|CWE-672@46405|CWE-672@46406|CWE-672@46407,True,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_41|CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_4110entry_goodEv|CWE672,False,,-1,-1,174,48,.text$_znst7__cxx114listiisaiieec1ev|_znst7__cxx114listiisaiieec1ev|.text$_znst7__cxx114listiisaiiee9push_backeoi|_znst7__cxx114listiisaiiee9push_backeoi|.text$_znst7__cxx114listiisaiiee9push_backeoi|_znst7__cxx114listiisaiiee9push_backeoi|.text$_znst7__cxx114listiisaiieec1erks2_|_znst7__cxx114listiisaiieec1erks2_|_zn69cwe672_operation_on_resource_after_expiration_or_release__list_int_41l7badsinkenst7__cxx114listiisaiieee|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|_unwind_resume
BIN_6318986,39450,CWE-426,45,1,3,CWE-426@39445|CWE-426@39449|CWE-426@39451,False,,False,,42,304,304,51,wcscpy
BIN_6330192,52890,CWE-773,20,1,6,CWE-773@52887|CWE-773@52891|CWE-773@52892|CWE-773@52893|CWE-773@52894|CWE-773@52895,False,,True,,24,104,104,26,fopen|fopen|fclose
BIN_6331521,47233,CWE-685,8,1,5,CWE-685@47228|CWE-685@47231|CWE-685@47232|CWE-685@47235|CWE-685@47236,False,,False,,20,76,76,20,sprintf|printline
BIN_6367377,41161,CWE-469,19,1,6,CWE-469@41156|CWE-469@41158|CWE-469@41159|CWE-469@41160|CWE-469@41163|CWE-469@41164,False,,True,,21,148,148,37,globalreturnstrue|wcschr|exit|printunsignedline
BIN_6436285,46579,CWE-676,9,2,5,CWE-676@46574|CWE-676@46575|CWE-676@46581|CWE-676@46582|CWE-676@46584,True,CWE676_Use_of_Potentially_Dangerous_Function__basic_07|CWE676_Use_of_Potentially_Dangerous_Function__basic_0710entry_goodEv|CWE676_Use_of_Potentially_Dangerous_,False,,-1,-1,61,18,.text$_zstrsicst11char_traitsiceerst13basic_istreamit_t0_es6_ps3_|_zstrsicst11char_traitsiceerst13basic_istreamit_t0_es6_ps3_|printline
BIN_6455415,41585,CWE-479,10,2,4,CWE-479@41580|CWE-479@41582|CWE-479@41587|CWE-479@41588|CWE-480@41590,False,,True,,43,36,36,12,signal
BIN_6465243,41919,CWE-546,35,1,4,CWE-546@41918|CWE-546@41920|CWE-546@41921|CWE-546@41922,False,,True,,30,39,39,13,staticreturnstrue|printline
BIN_6492160,35111,CWE-390,34,1,7,CWE-390@35106|CWE-390@35108|CWE-390@35109|CWE-390@35110|CWE-390@35112|CWE-390@35113|CWE-390@35115,False,,True,,17,196,196,37,printline|fgets|printline
BIN_6493978,35240,CWE-396,25,1,6,CWE-391@35235|CWE-396@35238|CWE-396@35239|CWE-396@35241|CWE-396@35242|CWE-396@35244|CWE-396@35245,True,CWE396_Catch_Generic_Exception__dotdotdot_05|CWE396_Catch_Generic_Exception__dotdotdot_0510entry_goodEv|CWE396_Catch_Generic_Exception__dotdotdot_059entry_badEv,False,,-1,-1,287,78,rand|__cxa_allocate_exception|_znst12out_of_rangec1epkc|__cxa_throw|rand|__cxa_allocate_exception|_znst12domain_errorc1epkc|__cxa_throw|printline|__cxa_free_exception|__cxa_free_exception|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_end_catch|_unwind_resume
BIN_6494305,41725,CWE-510,17,1,7,CWE-510@41721|CWE-510@41722|CWE-510@41723|CWE-510@41724|CWE-510@41727|CWE-510@41728|CWE-510@41729,False,,True,,44,703,703,146,memset|strcmp|printline
BIN_6510059,41196,CWE-475,18,1,3,CWE-475@41191|CWE-475@41197|CWE-475@41198,False,,False,,19,340,340,52,wcscpy|memcpy|printwline
BIN_6559975,46580,CWE-676,9,1,5,CWE-676@46575|CWE-676@46581|CWE-676@46582|CWE-676@46584|CWE-676@46585,True,CWE676_Use_of_Potentially_Dangerous_Function__basic_08|CWE676_Use_of_Potentially_Dangerous_Function__basic_0810entry_goodEv|CWE676_Use_of_Potentially_Dangerous_,False,,-1,-1,64,20,_zl17staticreturnstruev|.text$_zstrsicst11char_traitsiceerst13basic_istreamit_t0_es6_ps3_|_zstrsicst11char_traitsiceerst13basic_istreamit_t0_es6_ps3_|printline
BIN_6568408,41894,CWE-546,35,1,6,CWE-546@41889|CWE-546@41891|CWE-546@41893|CWE-546@41895|CWE-546@41898|CWE-546@41899,False,,True,,17,30,30,10,printline
BIN_6607818,45278,CWE-605,8,1,3,CWE-605@45275|CWE-605@45277|CWE-605@45282,False,,True,,47,842,842,166,strlen|memset|strchr|strchr|printline
BIN_6648674,42533,CWE-588,22,1,5,CWE-588@42528|CWE-588@42529|CWE-588@42534|CWE-588@42535|CWE-588@42537,True,CWE588_Attempt_to_Access_Child_of_Non_Structure_Pointer__class_31|CWE588_Attempt_to_Access_Child_of_Non_Structure_Pointer__class_3110entry_goodEv|CWE588_Attempt,False,,-1,-1,74,20,printintline
BIN_6661316,7875,CWE-135,24,2,4,CWE-135@7871|CWE-135@7877|CWE-135@7878|CWE-135@7880,False,,True,,21,198,198,51,malloc|exit|wmemset|strlen|calloc|exit|wcscpy|printline|free
BIN_6699070,10941,CWE-123,43,1,3,CWE-123@10936|CWE-123@10937|CWE-123@10942,False,,False,,53,170,170,45,fgets|printline|exit
BIN_6703706,41139,CWE-469,19,4,3,CWE-469@41134|CWE-469@41143|CWE-469@41144,False,,False,,26,122,122,31,strchr|exit|printunsignedline
BIN_6707381,35231,CWE-391,25,1,6,CWE-391@35228|CWE-391@35229|CWE-391@35230|CWE-391@35232|CWE-391@35234|CWE-391@35235,False,,True,,19,99,99,25,wcstombs|printunsignedline|printline
BIN_6709121,41882,CWE-546,35,2,5,CWE-546@41878|CWE-546@41884|CWE-546@41885|CWE-546@41886|CWE-546@41887,False,,False,,22,41,41,13,printline
BIN_6716052,41593,CWE-480,9,1,5,CWE-479@41588|CWE-480@41590|CWE-480@41591|CWE-480@41594|CWE-480@41597|CWE-480@41598,False,,True,,52,7,7,5,
BIN_6720675,42519,CWE-588,22,1,4,CWE-587@42514|CWE-588@42516|CWE-588@42517|CWE-588@42518|CWE-588@42523,True,CWE588_Attempt_to_Access_Child_of_Non_Structure_Pointer__class_05|CWE588_Attempt_to_Access_Child_of_Non_Structure_Pointer__class_0510entry_goodEv|CWE588_Attempt,False,,-1,-1,68,19,printintline
BIN_6751311,52994,CWE-775,26,1,6,CWE-775@52990|CWE-775@52993|CWE-775@52995|CWE-775@52996|CWE-775@52997|CWE-775@52999,False,,True,,18,49,49,13,fopen
BIN_6817709,35205,CWE-391,25,1,9,CWE-391@35200|CWE-391@35201|CWE-391@35202|CWE-391@35203|CWE-391@35204|CWE-391@35206|CWE-391@35207|CWE-391@35208|CWE-391@35209,False,,True,,24,71,71,20,strtol|printf
BIN_6828081,32172,CWE-367,18,2,6,CWE-367@32167|CWE-367@32169|CWE-367@32170|CWE-367@32175|CWE-367@32176|CWE-367@32177,False,,False,,41,379,379,84,fgets|printline|strlen|exit|exit|exit
BIN_6846618,46395,CWE-672,8,1,7,CWE-672@46390|CWE-672@46391|CWE-672@46393|CWE-672@46394|CWE-672@46397|CWE-672@46398|CWE-672@46400,True,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_16|CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_1610entry_goodEv|CWE672,True,,-1,-1,334,88,.text$_znst7__cxx114listiisaiieec1ev|_znst7__cxx114listiisaiieec1ev|.text$_znst7__cxx114listiisaiiee9push_backeoi|_znst7__cxx114listiisaiiee9push_backeoi|.text$_znst7__cxx114listiisaiiee9push_backeoi|_znst7__cxx114listiisaiiee9push_backeoi|.text$_znst14_list_iteratoriiec1ev|_znst14_list_iteratoriiec1ev|_zstlsist11char_traitsiceerst13basic_ostreamict_es5_pkc|.text$_znst7__cxx114listiisaiiee5beginev|_znst7__cxx114listiisaiiee5beginev|.text$_znkst14_list_iteratoriiedeev|_znkst14_list_iteratoriiedeev|.text$_znst7__cxx114listiisaiiee5clearev|_znst7__cxx114listiisaiiee5clearev|_zstlsist11char_traitsiceerst13basic_ostreamict_es5_pkc|.text$_znkst14_list_iteratoriiedeev|_znkst14_list_iteratoriiedeev|_znsolsei|.text$_znst14_list_iteratoriieppei|_znst14_list_iteratoriieppei|.text$_znst7__cxx114listiisaiiee3endev|_znst7__cxx114listiisaiiee3endev|.text$_zstnerkst14_list_iteratoriies2_|_zstnerkst14_list_iteratoriies2_|_znsolsepfrsos_e|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|_unwind_resume
BIN_6847601,46503,CWE-675,31,1,4,CWE-675@46498|CWE-675@46501|CWE-675@46504|CWE-675@46505,True,CWE675_Duplicate_Operations_on_Resource__freopen_43|CWE675_Duplicate_Operations_on_Resource__freopen_4310entry_goodEv|CWE675_Duplicate_Operations_on_Resource__f,False,,-1,-1,47,14,_zn51cwe675_duplicate_operations_on_resource__freopen_43l9badsourceerp6_iobuf|fclose
BIN_6874685,40974,CWE-459,10,1,6,CWE-459@40971|CWE-459@40972|CWE-459@40975|CWE-459@40976|CWE-459@40977|CWE-459@40979,False,,False,,36,149,149,39,_mkstemp|fdopen|fwrite|fclose
BIN_6897615,41130,CWE-468,13,1,6,CWE-468@41125|CWE-468@41126|CWE-468@41128|CWE-468@41129|CWE-468@41131|CWE-468@41132|CWE-469@41134,False,,True,,17,114,114,26,printintline
BIN_6950482,39446,CWE-426,45,1,5,CWE-426@39442|CWE-426@39444|CWE-426@39445|CWE-426@39449|CWE-426@39451,False,,True,,42,317,317,54,wcscpy
BIN_6968371,41637,CWE-482,8,1,5,CWE-482@41634|CWE-482@41636|CWE-482@41638|CWE-482@41641|CWE-482@41642,False,,True,,17,56,56,18,printintline|printintline
BIN_6970866,35254,CWE-396,25,1,3,CWE-396@35249|CWE-396@35253|CWE-396@35258,True,CWE396_Catch_Generic_Exception__exception_01|CWE396_Catch_Generic_Exception__exception_0110entry_goodEv|CWE396_Catch_Generic_Exception__exception_019entry_badEv,False,,-1,-1,305,86,rand|__cxa_allocate_exception|_znst12out_of_rangec1epkc|__cxa_throw|rand|__cxa_allocate_exception|_znst12domain_errorc1epkc|__cxa_throw|printline|__cxa_free_exception|__cxa_free_exception|_unwind_resume|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_end_catch|_unwind_resume
BIN_7001218,35164,CWE-390,34,1,9,CWE-390@35159|CWE-390@35161|CWE-390@35162|CWE-390@35163|CWE-390@35165|CWE-390@35166|CWE-390@35167|CWE-390@35168|CWE-390@35169,False,,True,,20,79,79,20,sqrt|printdoubleline
BIN_7014239,41793,CWE-511,27,2,6,CWE-511@41788|CWE-511@41789|CWE-511@41790|CWE-511@41791|CWE-511@41795|CWE-511@41798,False,,True,,39,65,65,19,staticreturnstrue
BIN_7106418,419,CWE-135,24,1,8,CWE-135@415|CWE-135@416|CWE-135@417|CWE-135@420|CWE-135@421|CWE-135@422|CWE-135@423|CWE-135@424,False,,False,,24,258,258,68,globalreturnstrueorfalse|globalreturnstrueorfalse|strlen|___chkstk_ms|wcscpy|printline|wcslen|___chkstk_ms|wcscpy|printwline
BIN_7130955,18968,CWE-188,21,3,4,CWE-188@18963|CWE-188@18964|CWE-188@18971|CWE-188@18972,False,,False,,17,74,74,23,globalreturnstrue|printintline|printintline
BIN_7137537,41719,CWE-510,17,2,5,CWE-510@41716|CWE-510@41721|CWE-510@41722|CWE-510@41723|CWE-510@41724,False,,True,,50,699,699,145,memset|strcmp|printline
BIN_7177328,46542,CWE-675,31,1,6,CWE-675@46538|CWE-675@46540|CWE-675@46541|CWE-675@46545|CWE-675@46546|CWE-675@46547,False,,True,,28,85,85,25,
BIN_7198213,32192,CWE-367,18,1,7,CWE-367@32187|CWE-367@32188|CWE-367@32190|CWE-367@32193|CWE-367@32194|CWE-367@32196|CWE-367@32197,False,,False,,34,377,377,83,globalreturnstrue|fgets|printline|strlen|exit|exit|exit
BIN_7228574,41850,CWE-526,9,1,5,CWE-526@41845|CWE-526@41849|CWE-526@41851|CWE-526@41854|CWE-526@41855,False,,False,,17,47,47,15,globalreturnstrue|getenv|printline
BIN_7253518,46396,CWE-672,8,1,6,CWE-672@46391|CWE-672@46393|CWE-672@46394|CWE-672@46397|CWE-672@46398|CWE-672@46400,True,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_17|CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_1710entry_goodEv|CWE672,False,,-1,-1,377,96,.text$_znst7__cxx114listiisaiieec1ev|_znst7__cxx114listiisaiieec1ev|.text$_znst7__cxx114listiisaiiee9push_backeoi|_znst7__cxx114listiisaiiee9push_backeoi|.text$_znst7__cxx114listiisaiiee9push_backeoi|_znst7__cxx114listiisaiiee9push_backeoi|.text$_znst14_list_iteratoriiec1ev|_znst14_list_iteratoriiec1ev|_zstlsist11char_traitsiceerst13basic_ostreamict_es5_pkc|.text$_znst7__cxx114listiisaiiee5beginev|_znst7__cxx114listiisaiiee5beginev|.text$_znkst14_list_iteratoriiedeev|_znkst14_list_iteratoriiedeev|.text$_znst7__cxx114listiisaiiee5clearev|_znst7__cxx114listiisaiiee5clearev|_zstlsist11char_traitsiceerst13basic_ostreamict_es5_pkc|.text$_znkst14_list_iteratoriiedeev|_znkst14_list_iteratoriiedeev|_znsolsei|.text$_znst14_list_iteratoriieppei|_znst14_list_iteratoriieppei|.text$_znst7__cxx114listiisaiiee3endev|_znst7__cxx114listiisaiiee3endev|.text$_zstnerkst14_list_iteratoriies2_|_zstnerkst14_list_iteratoriies2_|_znsolsepfrsos_e|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|_unwind_resume
BIN_7267802,53054,CWE-775,26,1,6,CWE-775@53050|CWE-775@53051|CWE-775@53053|CWE-775@53056|CWE-775@53057|CWE-775@53058,False,,False,,33,65,65,18,badsink
BIN_7271132,18967,CWE-188,21,3,4,CWE-188@18963|CWE-188@18964|CWE-188@18971|CWE-188@18972,False,,False,,17,78,78,24,printintline|printintline
BIN_7297277,52899,CWE-773,20,1,8,CWE-773@52894|CWE-773@52895|CWE-773@52896|CWE-773@52897|CWE-773@52898|CWE-773@52901|CWE-773@52902|CWE-773@52903,False,,True,,18,108,108,27,fopen|fopen|fclose
BIN_7350076,46359,CWE-666,34,1,6,CWE-666@46354|CWE-666@46355|CWE-666@46356|CWE-666@46357|CWE-666@46358|CWE-666@46361,False,,True,,41,745,745,148,strlen|memset|strchr|strchr|printline
BIN_7350085,41194,CWE-475,18,3,5,CWE-475@41189|CWE-475@41190|CWE-475@41191|CWE-475@41197|CWE-475@41198,False,,True,,32,336,336,51,staticreturnstrue|wcscpy|memcpy|printwline
BIN_7366760,47218,CWE-681,19,1,3,CWE-681@47213|CWE-681@47217|CWE-681@47219|CWE-685@47221|CWE-685@47222|CWE-685@47223,False,,True,,20,150,150,36,fgets|atof|printline|sqrt|printintline
BIN_7398585,41602,CWE-480,9,1,6,CWE-480@41597|CWE-480@41598|CWE-480@41599|CWE-480@41603|CWE-480@41604|CWE-480@41605|CWE-481@41607,False,,True,,46,7,7,5,
BIN_7402061,35294,CWE-397,10,1,3,CWE-397@35291|CWE-397@35293|CWE-397@35298,True,CWE397_Throw_Generic_Exception__throw_exception_04|CWE397_Throw_Generic_Exception__throw_exception_0410entry_goodEv|CWE397_Throw_Generic_Exception__throw_except,True,,-1,-1,61,16,__cxa_allocate_exception|.text$_znst9exceptionc1ev|_znst9exceptionc1ev|__cxa_throw
BIN_7415308,41101,CWE-468,13,1,8,CWE-468@41096|CWE-468@41097|CWE-468@41099|CWE-468@41100|CWE-468@41102|CWE-468@41103|CWE-468@41104|CWE-468@41105,False,,True,,22,95,95,25,printintline
BIN_7434751,42486,CWE-571,8,1,5,CWE-571@42481|CWE-571@42484|CWE-571@42487|CWE-571@42488|CWE-571@42491,False,,False,,10,55,55,16,printline
BIN_7452767,46431,CWE-675,31,1,6,CWE-674@46428|CWE-675@46429|CWE-675@46430|CWE-675@46432|CWE-675@46434|CWE-675@46435|CWE-675@46436,False,,True,,19,73,73,19,fopen|fclose|fclose
BIN_7479617,35179,CWE-390,34,1,2,CWE-390@35177|CWE-390@35178|CWE-391@35184,False,,True,,20,80,80,21,sqrt|printdoubleline
BIN_7507352,46502,CWE-675,31,1,5,CWE-675@46497|CWE-675@46498|CWE-675@46501|CWE-675@46504|CWE-675@46505,False,,False,,27,51,51,15,badsource|fclose
BIN_7554558,47183,CWE-681,19,1,7,CWE-681@47179|CWE-681@47181|CWE-681@47182|CWE-681@47184|CWE-681@47185|CWE-681@47187|CWE-681@47188,False,,False,,20,179,179,40,fgets|atof|printline|printfloatline
BIN_7652397,35247,CWE-396,25,1,5,CWE-396@35242|CWE-396@35244|CWE-396@35245|CWE-396@35248|CWE-396@35249,True,CWE396_Catch_Generic_Exception__dotdotdot_12|CWE396_Catch_Generic_Exception__dotdotdot_1210entry_goodEv|CWE396_Catch_Generic_Exception__dotdotdot_129entry_badEv,False,,-1,-1,646,170,globalreturnstrueorfalse|rand|__cxa_allocate_exception|_znst12out_of_rangec1epkc|__cxa_throw|rand|__cxa_allocate_exception|_znst12domain_errorc1epkc|__cxa_throw|printline|rand|__cxa_allocate_exception|_znst12out_of_rangec1epkc|__cxa_throw|rand|__cxa_allocate_exception|_znst12domain_errorc1epkc|__cxa_throw|printline|__cxa_free_exception|__cxa_free_exception|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_end_catch|_unwind_resume|__cxa_free_exception|__cxa_free_exception|_unwind_resume|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_end_catch|_unwind_resume|__cxa_end_catch|_unwind_resume
BIN_7660826,46345,CWE-666,34,1,6,CWE-666@46341|CWE-666@46342|CWE-666@46343|CWE-666@46346|CWE-666@46348|CWE-666@46349,False,,True,,41,744,744,147,strlen|memset|strchr|strchr|printline
BIN_7672352,41176,CWE-475,18,1,9,CWE-475@41171|CWE-475@41172|CWE-475@41174|CWE-475@41175|CWE-475@41177|CWE-475@41178|CWE-475@41179|CWE-475@41180|CWE-475@41181,False,,True,,32,246,246,44,staticreturnstrue|memcpy|printline
BIN_7686559,41188,CWE-475,18,1,4,CWE-475@41185|CWE-475@41189|CWE-475@41190|CWE-475@41191,False,,True,,19,323,323,48,wcscpy|memcpy|printwline
BIN_7695148,42562,CWE-588,22,1,7,CWE-588@42558|CWE-588@42559|CWE-588@42560|CWE-588@42561|CWE-588@42565|CWE-588@42566|CWE-588@42567,False,,True,,32,65,65,18,staticreturnstrue|printstructline
BIN_7715438,47178,CWE-681,19,1,4,CWE-681@47176|CWE-681@47179|CWE-681@47181|CWE-681@47182,False,,False,,20,333,333,75,globalreturnstrueorfalse|fgets|atof|printline|printfloatline|fgets|atof|printline|printline|printfloatline
BIN_7730372,46336,CWE-666,34,1,5,CWE-666@46332|CWE-666@46335|CWE-666@46338|CWE-666@46339|CWE-666@46341,False,,False,,41,757,757,150,globalreturnstrue|strlen|memset|strchr|strchr|printline
BIN_7746098,35299,CWE-397,10,1,3,CWE-397@35298|CWE-397@35300|CWE-397@35301,True,CWE397_Throw_Generic_Exception__throw_exception_09|CWE397_Throw_Generic_Exception__throw_exception_0910entry_goodEv|CWE397_Throw_Generic_Exception__throw_except,True,,-1,-1,81,24,__cxa_allocate_exception|.text$_znst9exceptionc1ev|_znst9exceptionc1ev|__cxa_throw
BIN_7763657,41141,CWE-469,19,2,2,CWE-469@41143|CWE-469@41144,False,,False,,21,124,124,32,strchr|exit|printunsignedline
BIN_7764839,55977,CWE-835,2,1,4,CWE-835@55976|CWE-835@55978|CWE-835@55979|CWE-835@55980|CWE-843@55982,False,,True,,10,31,31,9,printintline
BIN_7813116,10967,CWE-123,43,1,7,CWE-123@10962|CWE-123@10963|CWE-123@10964|CWE-123@10966|CWE-123@10969|CWE-123@10970|CWE-123@10971,False,,True,,56,622,622,120,memset
BIN_7825318,53042,CWE-775,26,1,7,CWE-775@53037|CWE-775@53039|CWE-775@53040|CWE-775@53041|CWE-775@53044|CWE-775@53046|CWE-775@53047,False,,True,,27,55,55,15,
BIN_7827710,10990,CWE-123,43,2,1,CWE-123@10988,True,CWE123_Write_What_Where_Condition__listen_socket_45_badData|CWE123_Write_What_Where_Condition__listen_socket_45_goodG2BData,False,,78,578,578,112,memset|badsink
BIN_7873797,46292,CWE-666,34,1,6,CWE-666@46289|CWE-666@46290|CWE-666@46291|CWE-666@46293|CWE-666@46294|CWE-666@46295,False,,True,,41,744,744,147,strlen|memset|strchr|strchr|printline
BIN_7877700,42504,CWE-587,7,2,6,CWE-587@42500|CWE-587@42502|CWE-587@42506|CWE-587@42507|CWE-587@42508|CWE-587@42509,False,,True,,30,49,49,16,staticreturnstrue|printhexcharline
BIN_7903849,41661,CWE-483,9,1,2,CWE-483@41656|CWE-483@41660|CWE-484@41663|CWE-484@41665,False,,False,,17,130,130,38,rand|printline|printline
BIN_7908939,46480,CWE-675,31,1,6,CWE-675@46477|CWE-675@46481|CWE-675@46482|CWE-675@46483|CWE-675@46484|CWE-675@46485,False,,True,,25,111,111,30,freopen|fclose|fclose
BIN_7957025,46316,CWE-666,34,2,5,CWE-666@46312|CWE-666@46318|CWE-666@46319|CWE-666@46320|CWE-666@46321,False,,False,,41,761,761,151,strlen|memset|strchr|strchr|printline
BIN_7969293,47175,CWE-681,19,1,4,CWE-681@47170|CWE-681@47171|CWE-681@47176|CWE-681@47179,False,,True,,20,159,159,38,fgets|atof|printline|printfloatline
BIN_7996456,32165,CWE-367,18,1,5,CWE-367@32164|CWE-367@32166|CWE-367@32167|CWE-367@32169|CWE-367@32170,False,,True,,41,362,362,80,fgets|printline|strlen|exit|exit|exit
BIN_8004122,35135,CWE-390,34,1,5,CWE-390@35131|CWE-390@35134|CWE-390@35137|CWE-390@35139|CWE-390@35140,False,,True,,30,339,339,52,staticreturnstrue|printwline|fgetws|printwline
BIN_8020251,28222,CWE-196,11,2,4,CWE-196@28217|CWE-196@28219|CWE-196@28220|CWE-196@28226,False,,False,,17,68,68,23,rand|rand|printintline
BIN_8144807,41142,CWE-469,19,1,2,CWE-469@41143|CWE-469@41144,False,,False,,21,124,124,32,strchr|exit|printunsignedline
BIN_8235473,41568,CWE-478,6,1,5,CWE-478@41563|CWE-478@41564|CWE-478@41566|CWE-478@41567|CWE-478@41569|CWE-479@41572|CWE-479@41573,False,,True,,17,123,123,39,rand|printline
BIN_8242207,42492,CWE-571,8,1,6,CWE-571@42487|CWE-571@42488|CWE-571@42491|CWE-571@42493|CWE-571@42495|CWE-571@42496,False,,False,,12,41,41,13,printline
BIN_8262055,35189,CWE-391,25,1,6,CWE-391@35184|CWE-391@35185|CWE-391@35187|CWE-391@35188|CWE-391@35193|CWE-391@35194,False,,True,,34,64,64,18,staticreturnstrue|sqrt|printdoubleline
BIN_8265901,42573,CWE-588,22,1,6,CWE-588@42568|CWE-588@42572|CWE-588@42574|CWE-588@42576|CWE-588@42577|CWE-588@42578,False,,False,,18,72,72,19,printstructline
BIN_8309456,35237,CWE-396,25,1,4,CWE-391@35232|CWE-391@35234|CWE-391@35235|CWE-396@35238|CWE-396@35239|CWE-396@35241|CWE-396@35242,True,CWE396_Catch_Generic_Exception__dotdotdot_02|CWE396_Catch_Generic_Exception__dotdotdot_0210entry_goodEv|CWE396_Catch_Generic_Exception__dotdotdot_029entry_badEv,True,,-1,-1,273,75,rand|__cxa_allocate_exception|_znst12out_of_rangec1epkc|__cxa_throw|rand|__cxa_allocate_exception|_znst12domain_errorc1epkc|__cxa_throw|printline|__cxa_free_exception|__cxa_free_exception|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_end_catch|_unwind_resume
