binary_id,source_id_num,label,cwe_id,key_body_hex,ins_preview,key_type,pred,support,purity,counts,key_loo_acc,key_loo_wrong,key_ins_full,key_op_full,key_ins_tail36,key_ins_tail30,key_ins_tail24,key_ins_tail18,key_marker_tail,key_callseq,key_len_ins_calls
BIN_4691256,35327,1,CWE-398,880f8f1fcecd2bcd,"push:rbp mov:rbp,rsp sub:rsp,N lea:rax,[rip+N] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_body_hex,CWE-571,2,1.0,{'CWE-571': 2},0.9740777666999003,26,,,,,,,,,
BIN_4701229,24038,1,CWE-191,5d0a8b4d89e9313e,"push:rbp push:rbx sub:rsp,N lea:rbp,[rsp+N] mov:dwordptr_[rbp-4],0 call:N and:eax,1 test:eax,eax je:N call:N shl:eax,N mov:ebx,eax call:N shl:eax,N xor:ebx,eax call:N xor:eax,ebx mov:dwordptr_[rbp-4],eax jmp:N call:N shl:eax,N mov:ebx,eax call:N shl:eax,N xor:ebx,eax call:N xor:eax,ebx not:eax mov:dwordptr_[rbp-4],eax mov:eax,dwordptr_[rbp-4] mov:dwordptr_[rip+N],eax call:N nop: add:rsp,N pop:rbx pop:rbp ret:",key_body_hex,CWE-190,2,1.0,{'CWE-190': 2},0.9740777666999003,26,,,,,,,,,
BIN_4718130,24418,1,CWE-191,2f2f6ed18f841b53,"push:rbp mov:rbp,rsp sub:rsp,N mov:dwordptr_[rbp-4],0 mov:ecx,0 mov:rax,qwordptr_[rip+N] call:rax mov:rcx,rax lea:rdx,[rbp-4] lea:rax,[rip+N] mov:r8,rdx mov:rdx,rax call:N mov:eax,dwordptr_[rbp-4] mov:ecx,eax call:N nop: add:rsp,N pop:rbp ret:",key_body_hex,CWE-190,2,1.0,{'CWE-190': 2},0.9740777666999003,26,,,,,,,,,
BIN_4722027,22286,1,CWE-190,,"push:rbp mov:rbp,rsp sub:rsp,N mov:byteptr_[rbp-N],N mov:dwordptr_[rbp-4],0 jmp:N mov:ecx,0 mov:rax,qwordptr_[rip+N] call:rax mov:rcx,rax lea:rdx,[rbp-N] lea:rax,[rip+N] mov:r8,rdx mov:rdx,rax call:N add:dwordptr_[rbp-4],1 cmp:dwordptr_[rbp-4],0 jle:N mov:dwordptr_[rbp-8],0 jmp:N movzx:eax,byteptr_[rbp-N] add:eax,1 mov:byteptr_[rbp-N],al movzx:eax,byteptr_[rbp-N] mov:byteptr_[rbp-9],al movsx:eax,byteptr_[rbp-9] mov:ecx,eax call:N add:dwordptr_[rbp-8],1 cmp:dwordptr_[rbp-8],0 jle:N nop: nop: add:rsp,N pop:rbp ret:",key_marker_tail,CWE-191,2,1.0,{'CWE-191': 2},0.9945901446548278,46,,,,,,,71a9bc7ab42ca96c,,
BIN_4737236,14010,1,CWE-126,,"push:rbp mov:rbp,rsp sub:rsp,N mov:qwordptr_[rbp-8],0 mov:ecx,N call:N mov:qwordptr_[rbp-8],rax mov:rax,qwordptr_[rbp-8] mov:r8d,N mov:edx,N mov:rcx,rax call:N mov:rax,qwordptr_[rbp-8] add:rax,N mov:byteptr_[rax],0 mov:rax,qwordptr_[rbp-8] mov:qwordptr_[rip+N],rax call:N nop: add:rsp,N pop:rbp ret:",key_ins_tail18,CWE-122,6,1.0,{'CWE-122': 6},0.9933922671667114,74,,,,,,1b638bbf100269d6,,,
BIN_4737236,14010,1,CWE-126,,"push:rbp mov:rbp,rsp sub:rsp,N mov:qwordptr_[rbp-8],0 mov:ecx,N call:N mov:qwordptr_[rbp-8],rax mov:rax,qwordptr_[rbp-8] mov:r8d,N mov:edx,N mov:rcx,rax call:N mov:rax,qwordptr_[rbp-8] add:rax,N mov:byteptr_[rax],0 mov:rax,qwordptr_[rbp-8] mov:qwordptr_[rip+N],rax call:N nop: add:rsp,N pop:rbp ret:",key_len_ins_calls,CWE-690,4,1.0,{'CWE-690': 4},0.9334157541504768,377,,,,,,,,,87|22|3|0
BIN_4789642,15638,1,CWE-127,,"push:rbp sub:rsp,N lea:rbp,[rsp+N] mov:qwordptr_[rbp+N],0 mov:rax,qwordptr_[rip+N] mov:eax,dwordptr_[rax] test:eax,eax je:N mov:ecx,N call:N mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],0 jne:N mov:ecx,N call:N mov:rax,qwordptr_[rbp+N] mov:r8d,N mov:edx,N mov:rcx,rax call:N mov:rax,qwordptr_[rbp+N] add:rax,N mov:wordptr_[rax],0 mov:rax,qwordptr_[rbp+N] sub:rax,N mov:qwordptr_[rbp+N],rax lea:rax,[rbp-N] mov:r8d,N mov:edx,N mov:rcx,rax call:N mov:wordptr_[rbp+N],0 lea:rax,[rbp-N] mov:rcx,rax call:N mov:rcx,rax mov:rdx,qwordptr_[rbp+N] lea:rax,[rbp-N] mov:r8,rcx mov:rcx,rax call:N mov:wordptr_[rbp+N],0 lea:rax,[rbp-N] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_len_ins_calls,CWE-122,4,1.0,{'CWE-122': 4},0.9334157541504768,377,,,,,,,,,209|49|7|2
BIN_4814745,41456,1,CWE-476,,"push:rbp mov:rbp,rsp sub:rsp,N mov:eax,5 cmp:eax,5 jne:N mov:qwordptr_[rbp-8],0 mov:ecx,4 call:N mov:qwordptr_[rbp-8],rax mov:rax,qwordptr_[rbp-8] mov:dwordptr_[rax],5 mov:rax,qwordptr_[rbp-8] mov:eax,dwordptr_[rax] mov:ecx,eax call:N cmp:qwordptr_[rbp-8],0 je:N mov:rax,qwordptr_[rbp-8] mov:dwordptr_[rax],N mov:rax,qwordptr_[rbp-8] mov:eax,dwordptr_[rax] mov:ecx,eax call:N nop: add:rsp,N pop:rbp ret:",key_len_ins_calls,CWE-415,5,1.0,{'CWE-415': 5},0.9334157541504768,377,,,,,,,,,100|28|3|2
BIN_4845718,11544,1,CWE-124,,"push:rbp mov:rbp,rsp sub:rsp,N lea:rax,[rbp-N] mov:r8d,N mov:edx,N mov:rcx,rax call:N mov:byteptr_[rbp-N],0 lea:rax,[rbp-N] sub:rax,8 mov:qwordptr_[rbp-8],rax mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_ins_tail18,CWE-127,2,1.0,{'CWE-127': 2},0.9933922671667114,74,,,,,,2364588ad148d9e8,,,
BIN_4845718,11544,1,CWE-124,,"push:rbp mov:rbp,rsp sub:rsp,N lea:rax,[rbp-N] mov:r8d,N mov:edx,N mov:rcx,rax call:N mov:byteptr_[rbp-N],0 lea:rax,[rbp-N] sub:rax,8 mov:qwordptr_[rbp-8],rax mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_ins_tail24,CWE-127,2,1.0,{'CWE-127': 2},0.9919796954314721,79,,,,,a2aff952615181f2,,,,
BIN_4845718,11544,1,CWE-124,,"push:rbp mov:rbp,rsp sub:rsp,N lea:rax,[rbp-N] mov:r8d,N mov:edx,N mov:rcx,rax call:N mov:byteptr_[rbp-N],0 lea:rax,[rbp-N] sub:rax,8 mov:qwordptr_[rbp-8],rax mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_ins_tail30,CWE-127,2,1.0,{'CWE-127': 2},0.9905738187816661,80,,,,a2aff952615181f2,,,,,
BIN_4845718,11544,1,CWE-124,,"push:rbp mov:rbp,rsp sub:rsp,N lea:rax,[rbp-N] mov:r8d,N mov:edx,N mov:rcx,rax call:N mov:byteptr_[rbp-N],0 lea:rax,[rbp-N] sub:rax,8 mov:qwordptr_[rbp-8],rax mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_ins_full,CWE-127,2,1.0,{'CWE-127': 2},0.9870514243433223,70,a2aff952615181f2,,,,,,,,
BIN_4845718,11544,1,CWE-124,,"push:rbp mov:rbp,rsp sub:rsp,N lea:rax,[rbp-N] mov:r8d,N mov:edx,N mov:rcx,rax call:N mov:byteptr_[rbp-N],0 lea:rax,[rbp-N] sub:rax,8 mov:qwordptr_[rbp-8],rax mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_ins_tail36,CWE-127,2,1.0,{'CWE-127': 2},0.9869588599085776,97,,,a2aff952615181f2,,,,,,
BIN_4845718,11544,1,CWE-124,,"push:rbp mov:rbp,rsp sub:rsp,N lea:rax,[rbp-N] mov:r8d,N mov:edx,N mov:rcx,rax call:N mov:byteptr_[rbp-N],0 lea:rax,[rbp-N] sub:rax,8 mov:qwordptr_[rbp-8],rax mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_len_ins_calls,CWE-127,2,1.0,{'CWE-127': 2},0.9334157541504768,377,,,,,,,,,72|19|2|0
BIN_4881902,22628,1,CWE-190,,"push:rbp sub:rsp,N lea:rbp,[rsp+N] mov:dwordptr_[rbp+N],0 mov:dwordptr_[rbp+N],0 jmp:N mov:dwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],N mov:qwordptr_[rbp+N],N lea:rax,[rbp-N] mov:rdx,rax mov:ecx,N mov:rax,qwordptr_[rip+N] call:rax test:eax,eax jne:N mov:dwordptr_[rbp+N],1 mov:r8d,6 mov:edx,1 mov:ecx,2 mov:rax,qwordptr_[rip+N] call:rax mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],-1 je:N lea:rax,[rbp+N] mov:r8d,N mov:edx,0 mov:rcx,rax call:N mov:wordptr_[rbp+N],2 mov:dwordptr_[rbp+N],0 mov:ecx,N mov:rax,qwordptr_[rip+N] call:rax mov:wordptr_[rbp+N],ax lea:rdx,[rbp+N] mov:rax,qwordptr_[rbp+N] mov:r8d,N mov:rcx,rax mov:rax,qwordptr_[rip+N] call:rax cmp:eax,-1 je:N mov:rax,qwordptr_[rbp+N] mov:edx,5 mov:rcx,rax mov:rax,qwordptr_[rip+N] call:rax cmp:eax,-1 je:N mov:rax,qwordptr_[rbp+N] mov:r8d,0 mov:edx,0 mov:rcx,rax mov:rax,qwordptr_[rip+N] call:rax mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],-1 je:N lea:rdx,[rbp+N] mov:rax,qwordptr_[rbp+N] mov:r9d,0 mov:r8d,N mov:rcx,rax mov:rax,qwordptr_[rip+N] call:rax mov:dwordptr_[rbp+N],eax cmp:dwordptr_[rbp+N],-1 je:N cmp:dwordptr_[rbp+N],0 je:N mov:eax,dwordptr_[rbp+N] cdqe: mov:byteptr_[rbp+rax+N],0 lea:rax,[rbp+N] mov:rcx,rax call:N mov:dwordptr_[rbp+N],eax jmp:N nop: jmp:N nop: jmp:N nop: jmp:N nop: jmp:N nop: cmp:qwordptr_[rbp+N],-1",key_len_ins_calls,CWE-191,2,1.0,{'CWE-191': 2},0.9334157541504768,377,,,,,,,,,626|124|13|19
BIN_4885278,35471,1,CWE-398,12d2d1ca2b3e4cce,"push:rbp mov:rbp,rsp sub:rsp,N nop: lea:rax,[rip+N] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_body_hex,CWE-546,4,1.0,{'CWE-546': 4},0.9740777666999003,26,,,,,,,,,
BIN_4905172,48956,1,CWE-761,,"push:rbp mov:rbp,rsp sub:rsp,N mov:ecx,N call:N mov:qwordptr_[rbp-8],rax cmp:qwordptr_[rbp-8],0 jne:N mov:ecx,N call:N mov:rax,qwordptr_[rbp-8] mov:byteptr_[rax],0 mov:rax,qwordptr_[rbp-8] movabs:rdx,N mov:qwordptr_[rax],rdx movabs:rdx,N mov:qwordptr_[rax+5],rdx mov:dwordptr_[rip+N],1 mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_len_ins_calls,CWE-126,3,1.0,{'CWE-126': 3},0.9334157541504768,377,,,,,,,,,106|25|3|1
BIN_4953698,4507,1,CWE-121,,"push:rbp mov:rbp,rsp sub:rsp,N lea:rax,[rip-N] mov:qwordptr_[rbp-8],rax lea:rax,[rbp-N] mov:qwordptr_[rbp-N],rax mov:rdx,qwordptr_[rbp-8] mov:rax,qwordptr_[rbp-N] mov:rcx,rax call:rdx nop: add:rsp,N pop:rbp ret:",key_op_full,CWE-665,2,1.0,{'CWE-665': 2},0.9925788497217068,56,,4d560f5913239d51,,,,,,,
BIN_5017338,56026,1,CWE-843,,"push:rbp mov:rbp,rsp sub:rsp,N mov:qwordptr_[rbp-8],0 mov:eax,dwordptr_[rip+N] test:eax,eax je:N mov:wordptr_[rbp-N],8 lea:rax,[rbp-N] mov:qwordptr_[rbp-8],rax mov:rax,qwordptr_[rbp-8] mov:eax,dwordptr_[rax] mov:ecx,eax call:N nop: add:rsp,N pop:rbp ret:",key_len_ins_calls,CWE-197,3,1.0,{'CWE-197': 3},0.9334157541504768,377,,,,,,,,,60|18|1|1
BIN_5023538,4773,1,CWE-121,,"push:rbp mov:rbp,rsp sub:rsp,N sub:rsp,N lea:rax,[rsp+N] add:rax,N shr:rax,4 shl:rax,4 mov:qwordptr_[rbp-8],rax mov:rax,qwordptr_[rbp-8] mov:qwordptr_[rbp-N],rax mov:rax,qwordptr_[rip+N] mov:eax,dwordptr_[rax] test:eax,eax je:N mov:rax,qwordptr_[rbp-N] mov:r8d,N mov:edx,N mov:rcx,rax call:N mov:rax,qwordptr_[rbp-N] add:rax,N mov:wordptr_[rax],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:dwordptr_[rbp-N],0 mov:rdx,qwordptr_[rbp-N] lea:rax,[rbp-N] mov:rcx,rax call:N mov:rax,qwordptr_[rbp-N] mov:rcx,rax call:N nop: mov:rsp,rbp pop:rbp ret:",key_len_ins_calls,CWE-195,4,1.0,{'CWE-195': 4},0.9334157541504768,377,,,,,,,,,235|47|3|1
BIN_5029417,22440,1,CWE-190,,"push:rbp mov:rbp,rsp sub:rsp,N mov:qwordptr_[rbp-8],0 movabs:rax,N mov:qwordptr_[rbp-8],rax mov:dwordptr_[rip+N],1 mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_ins_tail18,CWE-191,3,1.0,{'CWE-191': 3},0.9933922671667114,74,,,,,,3d337793f6cdd9ec,,,
BIN_5029417,22440,1,CWE-190,,"push:rbp mov:rbp,rsp sub:rsp,N mov:qwordptr_[rbp-8],0 movabs:rax,N mov:qwordptr_[rbp-8],rax mov:dwordptr_[rip+N],1 mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_op_full,CWE-191,3,1.0,{'CWE-191': 3},0.9925788497217068,56,,c2190aa1dd117757,,,,,,,
BIN_5029417,22440,1,CWE-190,,"push:rbp mov:rbp,rsp sub:rsp,N mov:qwordptr_[rbp-8],0 movabs:rax,N mov:qwordptr_[rbp-8],rax mov:dwordptr_[rip+N],1 mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_ins_tail24,CWE-191,3,1.0,{'CWE-191': 3},0.9919796954314721,79,,,,,3d337793f6cdd9ec,,,,
BIN_5029417,22440,1,CWE-190,,"push:rbp mov:rbp,rsp sub:rsp,N mov:qwordptr_[rbp-8],0 movabs:rax,N mov:qwordptr_[rbp-8],rax mov:dwordptr_[rip+N],1 mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_ins_tail30,CWE-191,3,1.0,{'CWE-191': 3},0.9905738187816661,80,,,,3d337793f6cdd9ec,,,,,
BIN_5029417,22440,1,CWE-190,,"push:rbp mov:rbp,rsp sub:rsp,N mov:qwordptr_[rbp-8],0 movabs:rax,N mov:qwordptr_[rbp-8],rax mov:dwordptr_[rip+N],1 mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_ins_full,CWE-191,3,1.0,{'CWE-191': 3},0.9870514243433223,70,3d337793f6cdd9ec,,,,,,,,
BIN_5029417,22440,1,CWE-190,,"push:rbp mov:rbp,rsp sub:rsp,N mov:qwordptr_[rbp-8],0 movabs:rax,N mov:qwordptr_[rbp-8],rax mov:dwordptr_[rip+N],1 mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_ins_tail36,CWE-191,3,1.0,{'CWE-191': 3},0.9869588599085776,97,,,3d337793f6cdd9ec,,,,,,
BIN_5080695,45417,1,CWE-606,,"push:rbp mov:rbp,rsp sub:rsp,N mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:qwordptr_[rbp-N],0 mov:dwordptr_[rbp-N],0 lea:rax,[rbp-N] mov:qwordptr_[rbp-8],rax mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N mov:qwordptr_[rbp-N],rax lea:rax,[rip+N] mov:rcx,rax call:N mov:qwordptr_[rbp-N],rax cmp:qwordptr_[rbp-N],0 je:N mov:eax,N sub:rax,qwordptr_[rbp-N] mov:r8,rax mov:rdx,qwordptr_[rbp-8] mov:rax,qwordptr_[rbp-N] lea:rcx,[rdx+rax] mov:rax,qwordptr_[rbp-N] mov:rdx,rax call:N mov:rax,qwordptr_[rbp-8] mov:qwordptr_[rip+N],rax call:N nop: add:rsp,N pop:rbp ret:",key_ins_full,CWE-134,4,1.0,{'CWE-134': 4},0.9870514243433223,70,7d1923a6f59cac2d,,,,,,,,
BIN_5098802,26201,1,CWE-194,,"push:rbp sub:rsp,N lea:rbp,[rsp+N] mov:wordptr_[rbp+N],0 call:N test:eax,eax je:N mov:qwordptr_[rbp+N],0 mov:ecx,0 mov:rax,qwordptr_[rip+N] call:rax mov:rdx,rax lea:rax,[rbp+N] mov:r8,rdx mov:edx,8 mov:rcx,rax call:N test:rax,rax je:N lea:rax,[rbp+N] mov:rcx,rax call:N mov:wordptr_[rbp+N],ax jmp:N lea:rax,[rip+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:qwordptr_[rbp+N],0 mov:dwordptr_[rbp+N],0 lea:rax,[rbp-N] mov:r8d,N mov:edx,N mov:rcx,rax call:N mov:byteptr_[rbp+3],0 cmp:wordptr_[rbp+N],N jg:N movsx:rax,wordptr_[rbp+N] lea:rcx,[rbp+N] lea:rdx,[rbp-N] mov:r8,rax call:N movsx:eax,wordptr_[rbp+N] cdqe: mov:byteptr_[rbp+rax+N],0 lea:rax,[rbp+N] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_callseq,CWE-195,2,1.0,{'CWE-195': 2},0.9922970071978785,61,,,,,,,,staticreturnstrue|fgets|atoi|printline|memset|memcpy|printline,
BIN_5111922,245,1,CWE-121,,"push:rbp push:rbx sub:rsp,N lea:rbp,[rsp+N] mov:dwordptr_[rbp-4],N mov:eax,5 cmp:eax,5 jne:N call:N and:eax,1 test:eax,eax je:N call:N shl:eax,N mov:ebx,eax call:N shl:eax,N xor:ebx,eax call:N xor:eax,ebx mov:dwordptr_[rbp-4],eax jmp:N call:N shl:eax,N mov:ebx,eax call:N shl:eax,N xor:ebx,eax call:N xor:eax,ebx not:eax mov:dwordptr_[rbp-4],eax mov:eax,5 cmp:eax,5 jne:N pxor:xmm0,xmm0 movaps:xmmwordptr_[rbp-N],xmm0 movaps:xmmwordptr_[rbp-N],xmm0 movq:qwordptr_[rbp-N],xmm0 cmp:dwordptr_[rbp-4],0 js:N mov:eax,dwordptr_[rbp-4] cdqe: mov:dwordptr_[rbp+rax*4-N],1 mov:dwordptr_[rbp-8],0 jmp:N mov:eax,dwordptr_[rbp-8] cdqe: mov:eax,dwordptr_[rbp+rax*4-N] mov:ecx,eax call:N add:dwordptr_[rbp-8],1 cmp:dwordptr_[rbp-8],9 jle:N jmp:N lea:rax,[rip+N] mov:rcx,rax call:N nop: add:rsp,N pop:rbx pop:rbp ret:",key_len_ins_calls,CWE-124,2,1.0,{'CWE-124': 2},0.9334157541504768,377,,,,,,,,,210|63|9|8
BIN_5112456,10783,1,CWE-122,,"push:rbp mov:rbp,rsp sub:rsp,N mov:qwordptr_[rbp-8],0 mov:ecx,8 call:N mov:qwordptr_[rbp-8],rax cmp:qwordptr_[rbp-8],0 jne:N mov:ecx,N call:N mov:rax,qwordptr_[rbp-8] mov:dwordptr_[rax],1 mov:rax,qwordptr_[rbp-8] mov:dwordptr_[rax+4],2 mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N mov:rax,qwordptr_[rbp-8] mov:rcx,rax call:N nop: add:rsp,N pop:rbp ret:",key_op_full,CWE-401,4,1.0,{'CWE-401': 4},0.9925788497217068,56,,12320367f7140e54,,,,,,,
BIN_5120193,33760,1,CWE-036,,"push:rbp push:rdi sub:rsp,N lea:rbp,[rsp+N] lea:rdx,[rbp-N] mov:eax,0 mov:ecx,N mov:rdi,rdx rep mov:rdx,rdi mov:dwordptr_[rdx],eax add:rdx,4 lea:rax,[rbp-N] mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] sub:rax,N cmp:rax,1 jbe:N lea:rdx,[rip+N] lea:rax,[rip+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],0 je:N mov:rax,qwordptr_[rbp+N] mov:edx,eax mov:eax,N sub:eax,edx mov:ecx,eax mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:rdx,qwordptr_[rbp+N] mov:r8,rdx mov:edx,ecx mov:rcx,rax call:N test:rax,rax sete:al test:al,al je:N lea:rax,[rip+N] mov:rcx,rax call:N mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:byteptr_[rax],0 mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N nop: add:rsp,N pop:rdi pop:rbp ret:",key_ins_tail18,CWE-023,4,1.0,{'CWE-023': 4},0.9933922671667114,74,,,,,,f1b3e00fcbead03d,,,
BIN_5120193,33760,1,CWE-036,,"push:rbp push:rdi sub:rsp,N lea:rbp,[rsp+N] lea:rdx,[rbp-N] mov:eax,0 mov:ecx,N mov:rdi,rdx rep mov:rdx,rdi mov:dwordptr_[rdx],eax add:rdx,4 lea:rax,[rbp-N] mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] sub:rax,N cmp:rax,1 jbe:N lea:rdx,[rip+N] lea:rax,[rip+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],0 je:N mov:rax,qwordptr_[rbp+N] mov:edx,eax mov:eax,N sub:eax,edx mov:ecx,eax mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:rdx,qwordptr_[rbp+N] mov:r8,rdx mov:edx,ecx mov:rcx,rax call:N test:rax,rax sete:al test:al,al je:N lea:rax,[rip+N] mov:rcx,rax call:N mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:byteptr_[rax],0 mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N nop: add:rsp,N pop:rdi pop:rbp ret:",key_ins_tail24,CWE-023,4,1.0,{'CWE-023': 4},0.9919796954314721,79,,,,,22638c1891e0b4d1,,,,
BIN_5120193,33760,1,CWE-036,,"push:rbp push:rdi sub:rsp,N lea:rbp,[rsp+N] lea:rdx,[rbp-N] mov:eax,0 mov:ecx,N mov:rdi,rdx rep mov:rdx,rdi mov:dwordptr_[rdx],eax add:rdx,4 lea:rax,[rbp-N] mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] sub:rax,N cmp:rax,1 jbe:N lea:rdx,[rip+N] lea:rax,[rip+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],0 je:N mov:rax,qwordptr_[rbp+N] mov:edx,eax mov:eax,N sub:eax,edx mov:ecx,eax mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:rdx,qwordptr_[rbp+N] mov:r8,rdx mov:edx,ecx mov:rcx,rax call:N test:rax,rax sete:al test:al,al je:N lea:rax,[rip+N] mov:rcx,rax call:N mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:byteptr_[rax],0 mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N nop: add:rsp,N pop:rdi pop:rbp ret:",key_ins_tail30,CWE-023,4,1.0,{'CWE-023': 4},0.9905738187816661,80,,,,8ae80b05a939faae,,,,,
BIN_5120193,33760,1,CWE-036,,"push:rbp push:rdi sub:rsp,N lea:rbp,[rsp+N] lea:rdx,[rbp-N] mov:eax,0 mov:ecx,N mov:rdi,rdx rep mov:rdx,rdi mov:dwordptr_[rdx],eax add:rdx,4 lea:rax,[rbp-N] mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax mov:rax,qwordptr_[rbp+N] sub:rax,N cmp:rax,1 jbe:N lea:rdx,[rip+N] lea:rax,[rip+N] mov:rcx,rax call:N mov:qwordptr_[rbp+N],rax cmp:qwordptr_[rbp+N],0 je:N mov:rax,qwordptr_[rbp+N] mov:edx,eax mov:eax,N sub:eax,edx mov:ecx,eax mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:rdx,qwordptr_[rbp+N] mov:r8,rdx mov:edx,ecx mov:rcx,rax call:N test:rax,rax sete:al test:al,al je:N lea:rax,[rip+N] mov:rcx,rax call:N mov:rdx,qwordptr_[rbp+N] mov:rax,qwordptr_[rbp+N] add:rax,rdx mov:byteptr_[rax],0 mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N mov:rax,qwordptr_[rbp+N] mov:rcx,rax call:N nop: add:rsp,N pop:rdi pop:rbp ret:",key_ins_tail36,CWE-023,4,1.0,{'CWE-023': 4},0.9869588599085776,97,,,f9f8c920daa6c50d,,,,,,
