binary_id,kind,embedded_label,submission_label,diff
BIN_8743168,wrapper,1,1,False
BIN_8743565,wrapper,1,1,False
BIN_8743586,wrapper,1,1,False
BIN_8743755,wrapper,0,0,False
BIN_8745231,wrapper,1,1,False
BIN_8745653,wrapper,0,0,False
BIN_8746654,wrapper,1,1,False
BIN_8746677,injected,1,1,False
BIN_8747661,injected,1,1,False
BIN_8747862,wrapper,0,0,False
BIN_8748999,wrapper,0,0,False
BIN_8749417,wrapper,1,1,False
BIN_8752055,wrapper,1,1,False
BIN_8752520,wrapper,0,0,False
BIN_8752587,wrapper,0,0,False
BIN_8753641,wrapper,1,1,False
BIN_8753750,wrapper,0,0,False
BIN_8753801,injected,0,0,False
BIN_8754302,wrapper,1,1,False
BIN_8755290,injected,0,0,False
BIN_8755533,wrapper,0,0,False
BIN_8756138,wrapper,1,1,False
BIN_8756352,injected,1,1,False
BIN_8756620,wrapper,0,0,False
BIN_8758971,wrapper,1,1,False
BIN_8759456,injected,0,0,False
BIN_8759799,wrapper,0,0,False
BIN_8760377,wrapper,1,1,False
BIN_8761293,injected,0,0,False
BIN_8761962,injected,0,0,False
BIN_8762160,injected,1,1,False
BIN_8762834,wrapper,1,1,False
BIN_8763335,injected,0,0,False
BIN_8764066,wrapper,1,1,False
BIN_8764458,wrapper,0,0,False
BIN_8764770,wrapper,1,1,False
BIN_8764777,injected,1,1,False
BIN_8764943,injected,0,0,False
BIN_8765782,injected,0,0,False
BIN_8765810,wrapper,0,0,False
BIN_8767365,wrapper,1,1,False
BIN_8767828,wrapper,1,1,False
BIN_8768411,wrapper,0,0,False
BIN_8768712,wrapper,1,1,False
BIN_8768739,wrapper,0,0,False
BIN_8769298,injected,0,0,False
BIN_8770190,wrapper,1,1,False
BIN_8770289,wrapper,0,0,False
BIN_8770453,injected,1,1,False
BIN_8770834,injected,1,1,False
BIN_8772106,wrapper,1,1,False
BIN_8773191,wrapper,0,0,False
BIN_8773750,injected,1,1,False
BIN_8773893,injected,0,0,False
BIN_8774497,wrapper,1,1,False
BIN_8775080,wrapper,0,0,False
BIN_8776814,wrapper,0,0,False
BIN_8777763,injected,0,0,False
BIN_8777908,wrapper,0,0,False
BIN_8778309,wrapper,0,0,False
BIN_8778445,wrapper,0,0,False
BIN_8779231,wrapper,0,0,False
BIN_8779619,wrapper,1,1,False
BIN_8779701,injected,0,0,False
BIN_8780589,injected,0,0,False
BIN_8780985,wrapper,1,1,False
BIN_8781695,wrapper,1,1,False
BIN_8781697,injected,1,1,False
BIN_8782220,injected,1,1,False
BIN_8783317,wrapper,1,1,False
BIN_8784333,wrapper,0,0,False
BIN_8784962,wrapper,1,1,False
BIN_8785893,injected,1,1,False
BIN_8786180,wrapper,1,1,False
BIN_8786714,wrapper,1,1,False
BIN_8786790,wrapper,0,0,False
BIN_8787111,wrapper,0,0,False
BIN_8787278,wrapper,0,0,False
BIN_8788024,wrapper,1,1,False
BIN_8788096,wrapper,0,0,False
BIN_8788477,injected,1,1,False
BIN_8788811,wrapper,1,1,False
BIN_8789451,wrapper,0,0,False
BIN_8789531,wrapper,1,1,False
BIN_8789831,wrapper,1,1,False
BIN_8790325,injected,0,0,False
BIN_8790424,injected,1,1,False
BIN_8791042,wrapper,1,1,False
BIN_8791052,wrapper,1,1,False
BIN_8791225,wrapper,1,1,False
BIN_8791433,wrapper,0,0,False
BIN_8791454,wrapper,1,1,False
BIN_8791588,wrapper,0,0,False
BIN_8792029,wrapper,0,0,False
BIN_8792484,wrapper,1,1,False
BIN_8792916,injected,0,0,False
BIN_8792952,wrapper,0,0,False
BIN_8793269,wrapper,0,0,False
BIN_8793275,injected,1,1,False
BIN_8793428,wrapper,0,0,False
BIN_8793939,wrapper,0,0,False
BIN_8794290,injected,0,0,False
BIN_8794619,wrapper,0,0,False
BIN_8794813,wrapper,0,0,False
BIN_8796673,wrapper,0,0,False
BIN_8797747,wrapper,0,0,False
BIN_8798385,wrapper,0,0,False
BIN_8798515,wrapper,0,0,False
BIN_8798660,wrapper,1,1,False
BIN_8799039,wrapper,1,1,False
BIN_8799767,injected,0,0,False
BIN_8801111,wrapper,0,0,False
BIN_8801372,wrapper,1,1,False
BIN_8801627,injected,0,0,False
BIN_8801950,injected,1,1,False
BIN_8802946,wrapper,1,1,False
BIN_8803114,wrapper,1,1,False
BIN_8803564,wrapper,0,0,False
BIN_8804012,injected,1,1,False
BIN_8804252,wrapper,0,0,False
BIN_8804406,wrapper,0,0,False
BIN_8805417,wrapper,0,0,False
BIN_8806008,wrapper,1,1,False
BIN_8806666,injected,1,1,False
BIN_8806867,wrapper,1,1,False
BIN_8806940,wrapper,0,0,False
BIN_8807496,wrapper,1,1,False
BIN_8807836,wrapper,1,1,False
BIN_8808150,wrapper,0,0,False
BIN_8808473,injected,0,0,False
BIN_8809569,injected,0,0,False
BIN_8809835,injected,0,0,False
BIN_8810136,wrapper,0,0,False
BIN_8810883,injected,1,1,False
BIN_8811522,injected,1,1,False
BIN_8811579,injected,0,0,False
BIN_8811665,wrapper,0,0,False
BIN_8812297,injected,0,0,False
BIN_8813301,injected,1,1,False
BIN_8813545,injected,0,0,False
BIN_8813695,injected,1,1,False
BIN_8814198,injected,1,1,False
BIN_8814428,wrapper,0,0,False
BIN_8814463,wrapper,0,0,False
BIN_8814736,wrapper,0,0,False
BIN_8814960,wrapper,0,0,False
BIN_8816523,injected,1,1,False
BIN_8816575,wrapper,0,0,False
BIN_8818607,wrapper,0,0,False
BIN_8819342,injected,0,0,False
BIN_8819531,wrapper,1,1,False
BIN_8820162,injected,0,0,False
BIN_8820548,wrapper,1,1,False
BIN_8821046,wrapper,0,0,False
BIN_8823178,injected,1,1,False
BIN_8824237,injected,0,0,False
BIN_8824830,wrapper,0,0,False
BIN_8825515,wrapper,0,0,False
BIN_8825774,injected,0,0,False
BIN_8826308,injected,0,0,False
BIN_8826633,wrapper,0,0,False
BIN_8827439,injected,0,0,False
BIN_8828030,wrapper,0,0,False
BIN_8828477,wrapper,1,1,False
BIN_8828810,wrapper,1,1,False
BIN_8828905,injected,0,0,False
BIN_8829032,wrapper,1,1,False
BIN_8830270,injected,0,0,False
BIN_8831265,wrapper,0,0,False
BIN_8831554,wrapper,1,1,False
BIN_8831658,wrapper,0,0,False
BIN_8832004,wrapper,0,0,False
BIN_8832271,wrapper,1,1,False
BIN_8832313,wrapper,0,0,False
BIN_8832473,injected,0,0,False
BIN_8832716,wrapper,1,1,False
BIN_8833061,wrapper,1,1,False
BIN_8833425,injected,1,1,False
BIN_8833904,injected,1,1,False
BIN_8834317,wrapper,1,1,False
BIN_8834426,wrapper,0,0,False
BIN_8835517,wrapper,0,0,False
BIN_8836104,injected,0,0,False
BIN_8836907,wrapper,1,1,False
BIN_8837161,wrapper,0,0,False
BIN_8837252,injected,1,1,False
BIN_8838720,wrapper,1,1,False
BIN_8838740,wrapper,1,1,False
BIN_8838851,injected,1,1,False
BIN_8839868,wrapper,1,1,False
BIN_8840257,wrapper,1,1,False
BIN_8840409,wrapper,0,0,False
BIN_8841261,wrapper,1,1,False
BIN_8844928,wrapper,0,0,False
BIN_8845237,wrapper,1,1,False
BIN_8845357,injected,1,1,False
BIN_8845663,wrapper,0,0,False
BIN_8846028,injected,1,1,False
BIN_8846424,wrapper,0,0,False
BIN_8847543,wrapper,1,1,False
BIN_8848891,wrapper,1,1,False
BIN_8849602,injected,0,0,False
BIN_8850363,wrapper,1,1,False
BIN_8851263,wrapper,1,1,False
BIN_8851984,wrapper,0,0,False
BIN_8852241,injected,1,1,False
BIN_8853223,wrapper,1,1,False
BIN_8853473,wrapper,0,0,False
BIN_8853493,wrapper,0,0,False
BIN_8855876,wrapper,1,1,False
BIN_8856587,wrapper,1,1,False
BIN_8856934,wrapper,0,0,False
BIN_8858267,wrapper,0,0,False
BIN_8858483,injected,0,0,False
BIN_8858605,wrapper,0,0,False
BIN_8858945,wrapper,1,1,False
BIN_8860172,wrapper,1,1,False
BIN_8860237,injected,0,0,False
BIN_8860756,wrapper,0,0,False
BIN_8860929,wrapper,0,0,False
BIN_8860999,wrapper,0,0,False
BIN_8861136,injected,1,1,False
BIN_8861388,wrapper,0,0,False
BIN_8862871,injected,0,0,False
BIN_8863523,wrapper,0,0,False
BIN_8863967,injected,1,1,False
BIN_8864875,injected,1,1,False
BIN_8865024,injected,0,0,False
BIN_8865947,wrapper,1,1,False
BIN_8867400,wrapper,0,0,False
BIN_8867481,injected,1,1,False
BIN_8869198,wrapper,1,1,False
BIN_8869322,injected,0,0,False
BIN_8869617,wrapper,1,1,False
BIN_8872122,wrapper,0,0,False
BIN_8872483,wrapper,1,1,False
BIN_8872637,wrapper,0,0,False
BIN_8872729,injected,0,0,False
BIN_8872891,wrapper,1,1,False
BIN_8873206,wrapper,1,1,False
BIN_8873217,wrapper,1,1,False
BIN_8873788,injected,0,0,False
BIN_8874313,injected,0,0,False
BIN_8877515,injected,1,1,False
BIN_8877572,wrapper,0,0,False
BIN_8878821,injected,0,0,False
BIN_8879177,wrapper,0,0,False
BIN_8879194,wrapper,0,0,False
BIN_8879369,wrapper,0,0,False
BIN_8879805,wrapper,1,1,False
BIN_8880495,wrapper,1,1,False
BIN_8881578,injected,0,0,False
BIN_8881656,wrapper,1,1,False
BIN_8881816,wrapper,0,0,False
BIN_8882391,wrapper,1,1,False
BIN_8882913,wrapper,0,0,False
BIN_8884530,wrapper,1,1,False
BIN_8885853,wrapper,0,0,False
BIN_8886040,wrapper,0,0,False
BIN_8886124,wrapper,1,1,False
BIN_8886496,wrapper,1,1,False
BIN_8886506,wrapper,1,1,False
BIN_8886554,injected,1,1,False
BIN_8887907,wrapper,1,1,False
BIN_8888949,wrapper,0,0,False
BIN_8889373,wrapper,0,0,False
BIN_8889464,wrapper,0,0,False
BIN_8892431,wrapper,1,1,False
BIN_8892776,wrapper,1,1,False
BIN_8893282,injected,0,0,False
BIN_8893353,wrapper,0,0,False
BIN_8893455,wrapper,0,0,False
BIN_8894897,injected,1,1,False
BIN_8895432,wrapper,0,0,False
BIN_8895983,injected,1,1,False
BIN_8896664,injected,0,0,False
BIN_8898107,injected,1,1,False
BIN_8898323,injected,0,0,False
BIN_8899145,wrapper,0,0,False
BIN_8899662,injected,1,1,False
BIN_8899802,wrapper,0,0,False
BIN_8900995,wrapper,1,1,False
BIN_8902050,injected,1,1,False
BIN_8902645,wrapper,0,0,False
BIN_8903384,wrapper,1,1,False
BIN_8904127,injected,0,0,False
BIN_8904318,wrapper,1,1,False
BIN_8904918,wrapper,0,0,False
BIN_8905014,wrapper,0,0,False
BIN_8905026,injected,0,0,False
BIN_8905648,wrapper,0,0,False
BIN_8905926,wrapper,0,0,False
BIN_8906425,injected,0,0,False
BIN_8906460,wrapper,1,1,False
BIN_8906749,wrapper,1,1,False
BIN_8907121,wrapper,1,1,False
BIN_8907268,wrapper,0,0,False
BIN_8907294,wrapper,0,0,False
BIN_8907569,injected,1,1,False
BIN_8907680,wrapper,1,1,False
BIN_8907918,wrapper,0,0,False
BIN_8908767,injected,0,0,False
BIN_8908969,wrapper,1,1,False
BIN_8909907,injected,1,1,False
BIN_8910521,wrapper,0,0,False
BIN_8910968,wrapper,0,0,False
BIN_8911283,wrapper,0,0,False
BIN_8913472,injected,1,1,False
BIN_8913501,injected,1,1,False
BIN_8913909,injected,1,1,False
BIN_8914228,wrapper,1,1,False
BIN_8914260,wrapper,0,0,False
BIN_8914372,wrapper,0,0,False
BIN_8914460,wrapper,1,1,False
BIN_8914805,injected,1,1,False
BIN_8914849,injected,1,1,False
BIN_8915644,wrapper,1,1,False
BIN_8915687,wrapper,1,1,False
BIN_8915879,injected,1,1,False
BIN_8915965,wrapper,1,1,False
BIN_8916062,wrapper,0,0,False
BIN_8916783,wrapper,0,0,False
BIN_8916784,wrapper,0,0,False
BIN_8917800,injected,0,0,False
BIN_8919169,injected,1,1,False
BIN_8919293,injected,1,1,False
BIN_8919645,wrapper,0,0,False
BIN_8919666,wrapper,1,1,False
BIN_8919700,wrapper,0,0,False
BIN_8921428,injected,0,0,False
BIN_8921844,wrapper,0,0,False
BIN_8921885,wrapper,1,1,False
BIN_8921984,wrapper,1,1,False
BIN_8922060,wrapper,1,1,False
BIN_8922061,wrapper,0,0,False
BIN_8922207,wrapper,0,0,False
BIN_8923604,wrapper,1,1,False
BIN_8923945,wrapper,1,1,False
BIN_8924399,injected,0,0,False
BIN_8925236,wrapper,0,0,False
BIN_8925350,wrapper,0,0,False
BIN_8925534,wrapper,1,1,False
BIN_8926258,wrapper,0,0,False
BIN_8926769,injected,0,0,False
BIN_8927568,wrapper,1,1,False
BIN_8927644,wrapper,0,0,False
BIN_8927649,wrapper,1,1,False
BIN_8929884,wrapper,1,1,False
BIN_8930301,wrapper,0,0,False
BIN_8930590,wrapper,1,1,False
BIN_8930680,wrapper,1,1,False
BIN_8930725,injected,1,1,False
BIN_8930874,wrapper,1,1,False
BIN_8930930,injected,1,1,False
BIN_8931480,wrapper,1,1,False
BIN_8932183,wrapper,0,0,False
BIN_8932332,wrapper,0,0,False
BIN_8933560,injected,1,1,False
BIN_8933831,injected,0,0,False
BIN_8934680,wrapper,1,1,False
BIN_8934765,wrapper,0,0,False
BIN_8934837,wrapper,1,1,False
BIN_8934944,injected,0,0,False
BIN_8934948,injected,1,1,False
BIN_8935242,wrapper,0,0,False
BIN_8935622,injected,0,0,False
BIN_8936057,injected,1,1,False
BIN_8936061,injected,1,1,False
BIN_8936153,wrapper,1,1,False
BIN_8936356,injected,0,0,False
BIN_8937045,wrapper,1,1,False
BIN_8939406,wrapper,1,1,False
BIN_8940113,wrapper,0,0,False
BIN_8940379,wrapper,1,1,False
BIN_8941664,wrapper,0,0,False
BIN_8941988,wrapper,1,1,False
BIN_8943267,wrapper,1,1,False
BIN_8943282,wrapper,1,1,False
BIN_8943580,wrapper,0,0,False
BIN_8944982,wrapper,1,1,False
BIN_8946286,wrapper,1,1,False
BIN_8946559,wrapper,0,0,False
BIN_8948049,wrapper,1,1,False
BIN_8948321,wrapper,0,0,False
BIN_8948664,wrapper,0,0,False
BIN_8949636,wrapper,0,0,False
BIN_8949697,wrapper,0,0,False
BIN_8949838,wrapper,1,1,False
BIN_8950224,injected,1,1,False
BIN_8950290,wrapper,1,1,False
BIN_8950912,wrapper,1,1,False
BIN_8950993,wrapper,1,1,False
BIN_8951249,injected,1,1,False
BIN_8951784,wrapper,0,0,False
BIN_8952561,wrapper,1,1,False
BIN_8952775,wrapper,1,1,False
BIN_8952782,injected,0,0,False
BIN_8953021,wrapper,1,1,False
BIN_8953232,injected,1,1,False
BIN_8953517,injected,1,1,False
BIN_8954431,wrapper,0,0,False
BIN_8954708,injected,0,0,False
BIN_8955241,wrapper,1,1,False
BIN_8955473,injected,1,1,False
BIN_8955598,wrapper,1,1,False
BIN_8955713,wrapper,1,1,False
BIN_8955783,wrapper,0,0,False
BIN_8955833,wrapper,1,1,False
BIN_8956185,wrapper,1,1,False
BIN_8956419,injected,1,1,False
BIN_8958110,wrapper,1,1,False
BIN_8960721,injected,0,0,False
BIN_8962442,wrapper,1,1,False
BIN_8962523,injected,0,0,False
BIN_8964803,wrapper,1,1,False
BIN_8964896,wrapper,0,0,False
BIN_8965449,wrapper,1,1,False
BIN_8965588,wrapper,1,1,False
BIN_8966147,injected,0,0,False
BIN_8966213,wrapper,0,0,False
BIN_8966351,injected,1,1,False
BIN_8966377,injected,0,0,False
BIN_8967180,wrapper,0,0,False
BIN_8968119,injected,0,0,False
BIN_8968459,wrapper,1,1,False
BIN_8968656,injected,0,0,False
BIN_8969088,injected,0,0,False
BIN_8969141,injected,1,1,False
BIN_8969201,wrapper,1,1,False
BIN_8969848,wrapper,0,0,False
BIN_8970199,wrapper,1,1,False
BIN_8970946,wrapper,1,1,False
BIN_8971628,wrapper,1,1,False
BIN_8971933,wrapper,1,1,False
BIN_8974609,wrapper,0,0,False
BIN_8974889,wrapper,1,1,False
BIN_8975115,injected,1,1,False
BIN_8975928,injected,0,0,False
BIN_8977147,wrapper,0,0,False
BIN_8977154,injected,1,1,False
BIN_8978417,injected,1,1,False
BIN_8978549,injected,0,0,False
BIN_8978558,wrapper,1,1,False
BIN_8979600,injected,1,1,False
BIN_8980120,injected,0,0,False
BIN_8980154,wrapper,1,1,False
BIN_8981771,wrapper,0,0,False
BIN_8983828,injected,0,0,False
BIN_8984750,injected,1,1,False
BIN_8985221,wrapper,0,0,False
BIN_8986472,wrapper,1,1,False
BIN_8986624,wrapper,1,1,False
BIN_8986963,wrapper,0,0,False
BIN_8988604,wrapper,0,0,False
BIN_8989060,injected,0,0,False
BIN_8989924,wrapper,0,0,False
BIN_8990157,wrapper,0,0,False
BIN_8990608,wrapper,1,1,False
BIN_8990827,wrapper,0,0,False
BIN_8993648,wrapper,1,1,False
BIN_8995565,wrapper,0,0,False
BIN_8995763,wrapper,0,0,False
BIN_8995943,wrapper,0,0,False
BIN_8996035,injected,1,1,False
BIN_8996130,wrapper,0,0,False
BIN_8996200,injected,0,0,False
BIN_8996437,wrapper,0,0,False
BIN_8996601,wrapper,1,1,False
BIN_8997147,wrapper,0,0,False
BIN_8997400,wrapper,0,0,False
BIN_8997444,wrapper,0,0,False
BIN_8997563,injected,1,1,False
BIN_8998965,injected,1,1,False
BIN_9000034,injected,0,0,False
BIN_9000496,wrapper,0,0,False
BIN_9002027,injected,1,1,False
BIN_9002614,wrapper,1,1,False
BIN_9003632,wrapper,1,1,False
BIN_9003751,wrapper,0,0,False
BIN_9004899,wrapper,1,1,False
BIN_9005107,wrapper,0,0,False
BIN_9005173,wrapper,1,1,False
BIN_9005638,wrapper,0,0,False
BIN_9005648,wrapper,1,1,False
BIN_9005963,injected,0,0,False
BIN_9006974,wrapper,1,1,False
BIN_9007178,injected,1,1,False
BIN_9008093,wrapper,0,0,False
BIN_9008179,wrapper,0,0,False
BIN_9008287,wrapper,0,0,False
BIN_9008815,injected,1,1,False
BIN_9010205,wrapper,0,0,False
BIN_9011383,wrapper,1,1,False
BIN_9012848,injected,1,1,False
BIN_9014653,wrapper,0,0,False
BIN_9016024,injected,1,1,False
BIN_9016229,wrapper,1,1,False
BIN_9017039,wrapper,1,1,False
BIN_9017845,wrapper,0,0,False
BIN_9018748,wrapper,1,1,False
BIN_9019187,injected,0,0,False
BIN_9019529,wrapper,0,0,False
BIN_9019821,injected,0,0,False
BIN_9020194,wrapper,0,0,False
BIN_9021240,wrapper,1,1,False
BIN_9021452,wrapper,0,0,False
BIN_9021646,injected,0,0,False
BIN_9022160,wrapper,0,0,False
BIN_9023452,wrapper,1,1,False
BIN_9024508,injected,0,0,False
BIN_9025246,wrapper,1,1,False
BIN_9025315,wrapper,0,0,False
BIN_9025997,wrapper,0,0,False
BIN_9026668,injected,1,1,False
BIN_9027168,wrapper,0,0,False
BIN_9027433,wrapper,1,1,False
BIN_9028097,wrapper,1,1,False
BIN_9028895,wrapper,0,0,False
BIN_9030098,wrapper,0,0,False
BIN_9030642,wrapper,0,0,False
BIN_9030688,wrapper,1,1,False
BIN_9030949,wrapper,0,0,False
BIN_9031669,wrapper,1,1,False
BIN_9031680,injected,1,1,False
BIN_9032046,injected,0,0,False
BIN_9032868,wrapper,0,0,False
BIN_9033091,injected,1,1,False
BIN_9033358,wrapper,1,1,False
BIN_9034073,wrapper,1,1,False
BIN_9034551,wrapper,1,1,False
BIN_9034642,wrapper,0,0,False
BIN_9034699,wrapper,0,0,False
BIN_9035763,injected,1,1,False
BIN_9037363,wrapper,0,0,False
BIN_9038695,injected,1,1,False
BIN_9039290,injected,1,1,False
BIN_9039389,injected,0,0,False
BIN_9039948,injected,0,0,False
BIN_9040519,injected,1,1,False
BIN_9041329,wrapper,1,1,False
BIN_9041378,wrapper,0,0,False
BIN_9042456,injected,1,1,False
BIN_9042992,wrapper,1,1,False
BIN_9043466,injected,0,0,False
BIN_9043940,wrapper,1,1,False
BIN_9044076,wrapper,1,1,False
BIN_9044218,wrapper,1,1,False
BIN_9045063,injected,1,1,False
BIN_9045321,injected,1,1,False
BIN_9046144,injected,0,0,False
BIN_9047494,injected,0,0,False
BIN_9048319,wrapper,1,1,False
BIN_9048571,wrapper,0,0,False
BIN_9049053,wrapper,0,0,False
BIN_9049697,wrapper,0,0,False
BIN_9050651,injected,1,1,False
BIN_9050769,wrapper,1,1,False
BIN_9051050,wrapper,0,0,False
BIN_9051084,wrapper,0,0,False
BIN_9051270,wrapper,0,0,False
BIN_9051608,wrapper,1,1,False
BIN_9051844,wrapper,1,1,False
BIN_9052233,wrapper,1,1,False
BIN_9052299,wrapper,0,0,False
BIN_9052413,wrapper,1,1,False
BIN_9052785,injected,1,1,False
BIN_9052875,injected,0,0,False
BIN_9054166,injected,0,0,False
BIN_9054791,injected,1,1,False
BIN_9055676,wrapper,1,1,False
BIN_9056039,injected,0,0,False
BIN_9056064,wrapper,0,0,False
BIN_9056109,injected,0,0,False
BIN_9056385,wrapper,1,1,False
BIN_9057434,wrapper,1,1,False
BIN_9057845,wrapper,1,1,False
BIN_9057889,wrapper,1,1,False
BIN_9058304,wrapper,1,1,False
BIN_9058982,wrapper,0,0,False
BIN_9058988,wrapper,0,0,False
BIN_9059460,wrapper,0,0,False
BIN_9060185,wrapper,0,0,False
BIN_9060398,injected,1,1,False
BIN_9061237,wrapper,0,0,False
BIN_9061443,wrapper,0,0,False
BIN_9061566,wrapper,1,1,False
BIN_9062133,wrapper,1,1,False
BIN_9062240,wrapper,1,1,False
BIN_9063657,wrapper,1,1,False
BIN_9063871,wrapper,1,1,False
BIN_9064564,wrapper,1,1,False
BIN_9064688,injected,1,1,False
BIN_9065776,wrapper,0,0,False
BIN_9065805,injected,1,1,False
BIN_9066888,injected,0,0,False
BIN_9067542,wrapper,0,0,False
BIN_9067838,injected,1,1,False
BIN_9068635,injected,1,1,False
BIN_9068908,wrapper,0,0,False
BIN_9069060,injected,0,0,False
BIN_9069177,injected,0,0,False
BIN_9069792,injected,1,1,False
BIN_9069989,injected,0,0,False
BIN_9073160,wrapper,0,0,False
BIN_9073464,injected,0,0,False
BIN_9073476,wrapper,0,0,False
BIN_9073644,wrapper,0,0,False
BIN_9074258,wrapper,0,0,False
BIN_9074624,wrapper,0,0,False
BIN_9075948,wrapper,1,1,False
BIN_9076164,wrapper,0,0,False
BIN_9076425,injected,0,0,False
BIN_9076855,wrapper,1,1,False
BIN_9077256,wrapper,0,0,False
BIN_9078049,wrapper,0,0,False
BIN_9078767,injected,0,0,False
BIN_9078955,wrapper,0,0,False
BIN_9079507,wrapper,0,0,False
BIN_9079792,wrapper,0,0,False
BIN_9079884,wrapper,1,1,False
BIN_9081142,wrapper,0,0,False
BIN_9081312,injected,0,0,False
BIN_9081620,wrapper,1,1,False
BIN_9081746,wrapper,0,0,False
BIN_9081768,wrapper,0,0,False
BIN_9082958,wrapper,0,0,False
BIN_9083983,injected,1,1,False
BIN_9084299,wrapper,0,0,False
BIN_9085437,wrapper,1,1,False
BIN_9085948,wrapper,1,1,False
BIN_9085988,wrapper,0,0,False
BIN_9086034,wrapper,0,0,False
BIN_9086373,wrapper,0,0,False
BIN_9087084,wrapper,0,0,False
BIN_9087165,wrapper,0,0,False
BIN_9087577,wrapper,1,1,False
BIN_9088688,wrapper,0,0,False
BIN_9089105,injected,1,1,False
BIN_9089309,wrapper,0,0,False
BIN_9089674,wrapper,1,1,False
BIN_9089881,wrapper,1,1,False
BIN_9090450,injected,0,0,False
BIN_9091383,wrapper,1,1,False
BIN_9091621,wrapper,1,1,False
BIN_9094725,wrapper,1,1,False
BIN_9094942,wrapper,1,1,False
BIN_9096069,wrapper,1,1,False
BIN_9096631,wrapper,1,1,False
BIN_9096730,wrapper,0,0,False
BIN_9097047,wrapper,1,1,False
BIN_9097136,wrapper,1,1,False
BIN_9097622,injected,1,1,False
BIN_9097795,injected,1,1,False
BIN_9097920,injected,0,0,False
BIN_9098163,wrapper,0,0,False
BIN_9099252,wrapper,0,0,False
BIN_9099984,injected,1,1,False
BIN_9100332,injected,0,0,False
BIN_9101877,wrapper,1,1,False
BIN_9102595,injected,1,1,False
BIN_9102930,injected,0,0,False
BIN_9103889,wrapper,0,0,False
BIN_9103894,wrapper,1,1,False
BIN_9104602,wrapper,1,1,False
BIN_9104736,wrapper,0,0,False
BIN_9104776,wrapper,1,1,False
BIN_9105204,wrapper,0,0,False
BIN_9105484,wrapper,0,0,False
BIN_9105843,wrapper,0,0,False
BIN_9105911,injected,1,1,False
BIN_9106095,wrapper,1,1,False
BIN_9106589,wrapper,0,0,False
BIN_9106746,wrapper,1,1,False
BIN_9107016,wrapper,1,1,False
BIN_9107193,wrapper,1,1,False
BIN_9107284,injected,1,1,False
BIN_9107348,wrapper,1,1,False
BIN_9107410,injected,0,0,False
BIN_9108292,injected,0,0,False
BIN_9108476,wrapper,1,1,False
BIN_9110850,injected,1,1,False
BIN_9111313,wrapper,0,0,False
BIN_9112021,wrapper,1,1,False
BIN_9113414,wrapper,0,0,False
BIN_9114344,wrapper,1,1,False
BIN_9114777,wrapper,1,1,False
BIN_9115315,wrapper,0,0,False
BIN_9116108,wrapper,1,1,False
BIN_9116391,injected,1,1,False
BIN_9118075,wrapper,0,0,False
BIN_9118746,wrapper,1,1,False
BIN_9118827,wrapper,1,1,False
BIN_9118832,injected,1,1,False
BIN_9119151,wrapper,1,1,False
BIN_9119403,wrapper,1,1,False
BIN_9124894,injected,1,1,False
BIN_9125174,injected,0,0,False
BIN_9125383,wrapper,1,1,False
BIN_9127579,wrapper,1,1,False
BIN_9127983,wrapper,0,0,False
BIN_9130061,injected,0,0,False
BIN_9130140,wrapper,0,0,False
BIN_9131213,wrapper,1,1,False
BIN_9131490,injected,0,0,False
BIN_9132723,wrapper,0,0,False
BIN_9133459,wrapper,0,0,False
BIN_9134141,wrapper,0,0,False
BIN_9134721,wrapper,1,1,False
BIN_9135182,wrapper,0,0,False
BIN_9135352,wrapper,1,1,False
BIN_9136089,wrapper,1,1,False
BIN_9136155,wrapper,0,0,False
BIN_9136743,wrapper,1,1,False
BIN_9136819,wrapper,0,0,False
BIN_9138075,wrapper,1,1,False
BIN_9138243,wrapper,1,1,False
BIN_9138912,injected,1,1,False
BIN_9139236,wrapper,1,1,False
BIN_9140866,wrapper,0,0,False
BIN_9141355,injected,0,0,False
BIN_9141649,wrapper,0,0,False
BIN_9143179,wrapper,0,0,False
BIN_9143353,wrapper,0,0,False
BIN_9143385,wrapper,0,0,False
BIN_9143620,wrapper,1,1,False
BIN_9144612,injected,1,1,False
BIN_9144721,wrapper,0,0,False
BIN_9145530,wrapper,0,0,False
BIN_9148839,wrapper,1,1,False
BIN_9149769,injected,1,1,False
BIN_9150728,injected,1,1,False
BIN_9152054,wrapper,0,0,False
BIN_9153048,wrapper,0,0,False
BIN_9153961,wrapper,1,1,False
BIN_9154648,injected,0,0,False
BIN_9155469,wrapper,0,0,False
BIN_9155766,wrapper,0,0,False
BIN_9156522,wrapper,1,1,False
BIN_9157391,wrapper,1,1,False
BIN_9157539,wrapper,1,1,False
BIN_9157910,wrapper,0,0,False
BIN_9159807,injected,0,0,False
BIN_9160296,wrapper,1,1,False
BIN_9160464,wrapper,0,0,False
BIN_9161234,wrapper,1,1,False
BIN_9162476,injected,0,0,False
BIN_9162518,wrapper,1,1,False
BIN_9162906,wrapper,1,1,False
BIN_9162983,wrapper,0,0,False
BIN_9163470,wrapper,1,1,False
BIN_9163601,wrapper,0,0,False
BIN_9163746,injected,0,0,False
BIN_9164744,injected,0,0,False
BIN_9164819,wrapper,0,0,False
BIN_9165452,wrapper,1,1,False
BIN_9165814,wrapper,0,0,False
BIN_9166359,wrapper,0,0,False
BIN_9166567,wrapper,1,1,False
BIN_9167602,injected,0,0,False
