fold,binary_id,sid,true,old,new,dist,body_pred,struct_pred
2,BIN_8186882,6732,CWE-122,CWE-122,CWE-121,2005,CWE-122,CWE-121
2,BIN_8196898,5517,CWE-122,CWE-122,CWE-121,790,CWE-122,CWE-121
2,BIN_8199671,6821,CWE-122,CWE-122,CWE-121,2094,CWE-122,CWE-121
2,BIN_8208108,6630,CWE-122,CWE-122,CWE-121,1903,CWE-126,CWE-126
2,BIN_8218042,6488,CWE-122,CWE-122,CWE-121,1761,CWE-126,CWE-121
2,BIN_8223748,6616,CWE-122,CWE-122,CWE-121,1889,CWE-126,CWE-121
2,BIN_8274587,6683,CWE-122,CWE-122,CWE-121,1956,CWE-126,CWE-121
2,BIN_8296738,5609,CWE-122,CWE-122,CWE-121,882,CWE-122,CWE-121
2,BIN_8299487,5655,CWE-122,CWE-122,CWE-121,928,CWE-122,CWE-121
2,BIN_8301532,5389,CWE-122,CWE-122,CWE-121,662,CWE-122,CWE-121
2,BIN_8340274,5056,CWE-122,CWE-122,CWE-121,329,CWE-126,CWE-126
2,BIN_8346355,6811,CWE-122,CWE-122,CWE-121,2084,CWE-122,CWE-121
2,BIN_8350541,6393,CWE-122,CWE-122,CWE-121,1666,CWE-121,CWE-121
2,BIN_8352032,5665,CWE-122,CWE-122,CWE-121,938,CWE-122,CWE-121
2,BIN_8354605,7203,CWE-122,CWE-122,CWE-121,2476,CWE-122,CWE-121
2,BIN_8378687,6661,CWE-122,CWE-122,CWE-121,1934,CWE-126,CWE-121
2,BIN_8382657,6435,CWE-122,CWE-122,CWE-121,1708,CWE-121,CWE-121
2,BIN_8387798,5128,CWE-122,CWE-122,CWE-121,401,CWE-126,CWE-121
2,BIN_8452884,6478,CWE-122,CWE-122,CWE-121,1751,CWE-126,CWE-121
2,BIN_8457876,6288,CWE-122,CWE-122,CWE-121,1561,CWE-121,CWE-121
2,BIN_8483944,5562,CWE-122,CWE-122,CWE-121,835,CWE-121,CWE-121
2,BIN_8498960,5413,CWE-122,CWE-122,CWE-121,686,CWE-122,CWE-121
2,BIN_8538356,7115,CWE-122,CWE-122,CWE-121,2388,CWE-121,CWE-121
2,BIN_8549398,5866,CWE-122,CWE-122,CWE-121,1139,CWE-121,CWE-121
2,BIN_8573394,5998,CWE-122,CWE-122,CWE-121,1271,CWE-122,CWE-121
2,BIN_8578977,6348,CWE-122,CWE-122,CWE-121,1621,CWE-122,CWE-126
2,BIN_8580758,5133,CWE-122,CWE-122,CWE-121,406,CWE-126,CWE-121
2,BIN_8591660,5343,CWE-122,CWE-122,CWE-121,616,CWE-126,CWE-121
2,BIN_8622607,6581,CWE-122,CWE-122,CWE-121,1854,CWE-126,CWE-121
2,BIN_8630622,5584,CWE-122,CWE-122,CWE-121,857,CWE-122,CWE-126
2,BIN_8637006,6566,CWE-122,CWE-122,CWE-121,1839,CWE-126,CWE-121
2,BIN_8652047,6003,CWE-122,CWE-122,CWE-121,1276,CWE-122,CWE-121
2,BIN_8664503,6861,CWE-122,CWE-122,CWE-121,2134,CWE-122,CWE-121
2,BIN_8670953,5706,CWE-122,CWE-122,CWE-121,979,CWE-122,CWE-121
2,BIN_8681781,5567,CWE-122,CWE-122,CWE-121,840,CWE-121,CWE-121
2,BIN_8690174,5177,CWE-122,CWE-122,CWE-121,450,CWE-126,CWE-126
2,BIN_8693435,5172,CWE-122,CWE-122,CWE-121,445,CWE-126,CWE-126
2,BIN_8697931,5920,CWE-122,CWE-122,CWE-121,1193,CWE-122,CWE-121
2,BIN_8708905,6423,CWE-122,CWE-122,CWE-121,1696,CWE-121,CWE-121
2,BIN_8712303,6954,CWE-122,CWE-122,CWE-121,2227,CWE-122,CWE-121
2,BIN_8730713,5817,CWE-122,CWE-122,CWE-121,1090,CWE-121,CWE-121
2,BIN_8739758,5482,CWE-122,CWE-122,CWE-121,755,CWE-122,CWE-121
2,BIN_8750773,6426,CWE-122,CWE-122,CWE-121,1699,CWE-121,CWE-121
2,BIN_8754313,5768,CWE-122,CWE-122,CWE-121,1041,CWE-121,CWE-121
2,BIN_8771098,5032,CWE-122,CWE-122,CWE-121,305,CWE-126,CWE-121
2,BIN_8771477,7163,CWE-122,CWE-122,CWE-121,2436,CWE-121,CWE-121
2,BIN_8773144,5181,CWE-122,CWE-122,CWE-121,454,CWE-126,CWE-126
2,BIN_8801103,6813,CWE-122,CWE-122,CWE-121,2086,CWE-122,CWE-121
2,BIN_8846522,5414,CWE-122,CWE-122,CWE-121,687,CWE-122,CWE-121
2,BIN_8862232,7150,CWE-122,CWE-122,CWE-121,2423,CWE-122,CWE-121
2,BIN_8865882,6289,CWE-122,CWE-122,CWE-121,1562,CWE-121,CWE-121
2,BIN_8892575,4914,CWE-126,CWE-126,CWE-121,187,CWE-121,CWE-126
2,BIN_8897046,6832,CWE-122,CWE-122,CWE-121,2105,CWE-122,CWE-126
2,BIN_8902122,6682,CWE-122,CWE-122,CWE-121,1955,CWE-126,CWE-121
2,BIN_8912828,7140,CWE-122,CWE-122,CWE-121,2413,CWE-122,CWE-121
2,BIN_8921766,6425,CWE-122,CWE-122,CWE-121,1698,CWE-121,CWE-121
2,BIN_8923559,5286,CWE-122,CWE-122,CWE-121,559,CWE-122,CWE-121
2,BIN_8936687,5030,CWE-122,CWE-122,CWE-121,303,CWE-126,CWE-121
2,BIN_8955709,5919,CWE-122,CWE-122,CWE-121,1192,CWE-126,CWE-121
2,BIN_8956908,6092,CWE-122,CWE-122,CWE-121,1365,CWE-121,CWE-121
2,BIN_8958454,6136,CWE-122,CWE-122,CWE-121,1409,CWE-121,CWE-121
2,BIN_8965821,6521,CWE-122,CWE-122,CWE-121,1794,CWE-126,CWE-121
2,BIN_8980869,6059,CWE-122,CWE-122,CWE-121,1332,CWE-121,CWE-121
2,BIN_8981969,5324,CWE-122,CWE-122,CWE-121,597,CWE-121,CWE-121
2,BIN_8994967,6726,CWE-122,CWE-122,CWE-121,1999,CWE-126,CWE-121
2,BIN_9016973,7048,CWE-122,CWE-122,CWE-121,2321,CWE-121,CWE-121
2,BIN_9032223,7190,CWE-122,CWE-122,CWE-121,2463,CWE-122,CWE-121
2,BIN_9040007,6819,CWE-122,CWE-122,CWE-121,2092,CWE-122,CWE-121
2,BIN_9064522,6442,CWE-122,CWE-122,CWE-121,1715,CWE-121,CWE-121
2,BIN_9067984,6060,CWE-122,CWE-122,CWE-121,1333,CWE-122,CWE-126
2,BIN_9100315,6564,CWE-122,CWE-122,CWE-121,1837,CWE-126,CWE-121
2,BIN_9111646,6252,CWE-122,CWE-122,CWE-121,1525,CWE-122,CWE-126
2,BIN_9119767,6373,CWE-122,CWE-122,CWE-121,1646,CWE-121,CWE-121
2,BIN_9142096,6715,CWE-122,CWE-122,CWE-121,1988,CWE-126,CWE-121
2,BIN_9159020,6576,CWE-122,CWE-122,CWE-121,1849,CWE-126,CWE-121
2,BIN_9182888,5518,CWE-122,CWE-122,CWE-121,791,CWE-122,CWE-121
2,BIN_9197545,5369,CWE-122,CWE-122,CWE-121,642,CWE-122,CWE-121
2,BIN_9202140,7098,CWE-122,CWE-122,CWE-121,2371,CWE-122,CWE-121
2,BIN_9217292,5081,CWE-122,CWE-122,CWE-121,354,CWE-126,CWE-121
2,BIN_9236604,6580,CWE-122,CWE-122,CWE-121,1853,CWE-126,CWE-121
2,BIN_9243663,6328,CWE-122,CWE-122,CWE-121,1601,CWE-121,CWE-121
2,BIN_9243919,5384,CWE-122,CWE-122,CWE-121,657,CWE-121,CWE-121
2,BIN_9257844,6330,CWE-122,CWE-122,CWE-121,1603,CWE-121,CWE-121
2,BIN_9259027,6534,CWE-122,CWE-122,CWE-121,1807,CWE-126,CWE-121
2,BIN_9291815,6912,CWE-122,CWE-122,CWE-121,2185,CWE-122,CWE-121
2,BIN_9307315,6720,CWE-122,CWE-122,CWE-121,1993,CWE-126,CWE-121
2,BIN_9310484,7165,CWE-122,CWE-122,CWE-121,2438,CWE-122,CWE-121
2,BIN_9335407,5147,CWE-122,CWE-122,CWE-121,420,CWE-121,CWE-121
2,BIN_9359934,6378,CWE-122,CWE-122,CWE-121,1651,CWE-121,CWE-121
2,BIN_9363746,6973,CWE-122,CWE-122,CWE-121,2246,CWE-122,CWE-121
2,BIN_9364601,5323,CWE-122,CWE-122,CWE-121,596,CWE-121,CWE-121
2,BIN_9370935,5139,CWE-122,CWE-122,CWE-121,412,CWE-121,CWE-121
2,BIN_9378885,5236,CWE-122,CWE-122,CWE-121,509,CWE-121,CWE-121
2,BIN_9385007,5268,CWE-122,CWE-122,CWE-121,541,CWE-122,CWE-121
2,BIN_9399817,6579,CWE-122,CWE-122,CWE-121,1852,CWE-126,CWE-121
2,BIN_9400887,5533,CWE-122,CWE-122,CWE-121,806,CWE-122,CWE-121
2,BIN_9400985,6286,CWE-122,CWE-122,CWE-121,1559,CWE-121,CWE-121
2,BIN_9422669,5233,CWE-122,CWE-122,CWE-121,506,CWE-121,CWE-121
2,BIN_9473440,6105,CWE-122,CWE-122,CWE-121,1378,CWE-121,CWE-121
2,BIN_9473955,5765,CWE-122,CWE-122,CWE-121,1038,CWE-121,CWE-121
2,BIN_9475209,5941,CWE-122,CWE-122,CWE-121,1214,CWE-122,CWE-121
2,BIN_9476321,5556,CWE-122,CWE-122,CWE-121,829,CWE-121,CWE-121
2,BIN_9487564,7109,CWE-122,CWE-122,CWE-121,2382,CWE-122,CWE-121
2,BIN_9492440,4987,CWE-122,CWE-122,CWE-121,260,CWE-126,CWE-126
2,BIN_9494144,5280,CWE-122,CWE-122,CWE-121,553,CWE-122,CWE-121
2,BIN_9495387,5438,CWE-122,CWE-122,CWE-121,711,CWE-122,CWE-121
2,BIN_9505923,5042,CWE-122,CWE-122,CWE-121,315,CWE-126,CWE-121
2,BIN_9524992,6537,CWE-122,CWE-122,CWE-121,1810,CWE-126,CWE-121
2,BIN_9547809,6728,CWE-122,CWE-122,CWE-121,2001,CWE-126,CWE-121
2,BIN_9558542,5437,CWE-122,CWE-122,CWE-121,710,CWE-122,CWE-121
2,BIN_9564586,5387,CWE-122,CWE-122,CWE-121,660,CWE-121,CWE-121
2,BIN_9573547,5711,CWE-122,CWE-122,CWE-121,984,CWE-122,CWE-121
2,BIN_9619555,5576,CWE-122,CWE-122,CWE-121,849,CWE-121,CWE-121
2,BIN_9649248,5388,CWE-122,CWE-122,CWE-121,661,CWE-122,CWE-126
2,BIN_9672431,4926,CWE-126,CWE-126,CWE-121,199,CWE-121,CWE-121
2,BIN_9689290,5433,CWE-122,CWE-122,CWE-121,706,CWE-121,CWE-121
2,BIN_9710706,6542,CWE-122,CWE-122,CWE-121,1815,CWE-126,CWE-121
2,BIN_9711243,5569,CWE-122,CWE-122,CWE-121,842,CWE-121,CWE-121
2,BIN_9742878,6948,CWE-122,CWE-122,CWE-121,2221,CWE-122,CWE-121
2,BIN_9749145,6432,CWE-122,CWE-122,CWE-121,1705,CWE-121,CWE-121
2,BIN_9751775,6903,CWE-122,CWE-122,CWE-121,2176,CWE-122,CWE-121
2,BIN_9752343,5656,CWE-122,CWE-122,CWE-121,929,CWE-122,CWE-121
2,BIN_9761639,5146,CWE-122,CWE-122,CWE-121,419,CWE-121,CWE-121
2,BIN_9775267,6239,CWE-122,CWE-122,CWE-121,1512,CWE-121,CWE-121
2,BIN_9788794,5820,CWE-122,CWE-122,CWE-121,1093,CWE-122,CWE-121
2,BIN_9799241,6336,CWE-122,CWE-122,CWE-121,1609,CWE-121,CWE-121
2,BIN_9799961,6181,CWE-122,CWE-122,CWE-121,1454,CWE-121,CWE-121
2,BIN_9802382,6146,CWE-122,CWE-122,CWE-121,1419,CWE-121,CWE-121
2,BIN_9839772,6568,CWE-122,CWE-122,CWE-121,1841,CWE-126,CWE-121
2,BIN_9850503,5604,CWE-122,CWE-122,CWE-121,877,CWE-122,CWE-121
2,BIN_9861451,6390,CWE-122,CWE-122,CWE-121,1663,CWE-121,CWE-121
2,BIN_9870703,4960,CWE-122,CWE-122,CWE-121,233,CWE-122,CWE-122
2,BIN_9877582,5380,CWE-122,CWE-122,CWE-121,653,CWE-122,CWE-121
2,BIN_9885883,5288,CWE-122,CWE-122,CWE-121,561,CWE-121,CWE-121
2,BIN_9892022,5049,CWE-122,CWE-122,CWE-121,322,CWE-121,CWE-121
2,BIN_9893767,5231,CWE-122,CWE-122,CWE-121,504,CWE-126,CWE-121
2,BIN_9898200,6340,CWE-122,CWE-122,CWE-121,1613,CWE-121,CWE-121
2,BIN_9899553,6730,CWE-122,CWE-122,CWE-121,2003,CWE-126,CWE-121
2,BIN_9931810,7060,CWE-122,CWE-122,CWE-121,2333,CWE-121,CWE-121
2,BIN_9931850,6721,CWE-122,CWE-122,CWE-121,1994,CWE-126,CWE-121
2,BIN_9933044,6761,CWE-122,CWE-122,CWE-121,2034,CWE-122,CWE-121
2,BIN_9938055,6716,CWE-122,CWE-122,CWE-121,1989,CWE-126,CWE-121
2,BIN_9946578,6095,CWE-122,CWE-122,CWE-121,1368,CWE-121,CWE-121
2,BIN_9950661,5991,CWE-122,CWE-122,CWE-121,1264,CWE-122,CWE-121
2,BIN_9970841,5892,CWE-122,CWE-122,CWE-121,1165,CWE-122,CWE-121
2,BIN_9974891,4992,CWE-122,CWE-122,CWE-121,265,CWE-126,CWE-126
3,BIN_1012298,13516,CWE-126,CWE-126,CWE-122,3769,CWE-121,CWE-121
3,BIN_1016844,13640,CWE-126,CWE-126,CWE-122,3893,CWE-121,CWE-121
3,BIN_1032537,13682,CWE-126,CWE-126,CWE-122,3935,CWE-122,CWE-121
3,BIN_1041074,14392,CWE-126,CWE-126,CWE-122,4645,CWE-121,CWE-122
3,BIN_1041840,13061,CWE-126,CWE-126,CWE-122,3314,CWE-121,CWE-121
3,BIN_1051119,13374,CWE-126,CWE-126,CWE-122,3627,CWE-121,CWE-121
3,BIN_1051910,14368,CWE-126,CWE-126,CWE-122,4621,CWE-121,CWE-121
3,BIN_1069809,14353,CWE-126,CWE-126,CWE-122,4606,CWE-121,CWE-121
3,BIN_1090270,13987,CWE-126,CWE-126,CWE-122,4240,CWE-121,CWE-122
3,BIN_1091477,10848,CWE-126,CWE-126,CWE-122,1101,CWE-122,CWE-121
3,BIN_1100259,13597,CWE-126,CWE-126,CWE-122,3850,CWE-121,CWE-122
3,BIN_1120381,13321,CWE-126,CWE-126,CWE-122,3574,CWE-121,CWE-121
3,BIN_1171124,14360,CWE-126,CWE-126,CWE-122,4613,CWE-121,CWE-121
3,BIN_1172582,13360,CWE-126,CWE-126,CWE-122,3613,CWE-121,CWE-121
3,BIN_1173990,13999,CWE-126,CWE-126,CWE-122,4252,CWE-121,CWE-122
3,BIN_1212179,13172,CWE-126,CWE-126,CWE-122,3425,CWE-122,CWE-122
3,BIN_1326064,13387,CWE-126,CWE-126,CWE-122,3640,CWE-121,CWE-121
3,BIN_1335659,13154,CWE-126,CWE-126,CWE-122,3407,CWE-121,CWE-121
3,BIN_1346205,13444,CWE-126,CWE-126,CWE-122,3697,CWE-121,CWE-121
3,BIN_1379817,13694,CWE-126,CWE-126,CWE-122,3947,CWE-121,CWE-122
3,BIN_1411939,14372,CWE-126,CWE-126,CWE-122,4625,CWE-121,CWE-121
3,BIN_1440161,14438,CWE-126,CWE-126,CWE-122,4691,CWE-121,CWE-122
3,BIN_1448321,14283,CWE-126,CWE-126,CWE-122,4536,CWE-121,CWE-121
3,BIN_1457343,13376,CWE-126,CWE-126,CWE-122,3629,CWE-121,CWE-121
3,BIN_1458181,13520,CWE-126,CWE-126,CWE-122,3773,CWE-121,CWE-121
3,BIN_1471505,13272,CWE-126,CWE-126,CWE-122,3525,CWE-122,CWE-122
3,BIN_1495003,13456,CWE-126,CWE-126,CWE-122,3709,CWE-121,CWE-121
3,BIN_1498871,14311,CWE-126,CWE-126,CWE-122,4564,CWE-121,CWE-121
3,BIN_1503747,13359,CWE-126,CWE-126,CWE-122,3612,CWE-121,CWE-121
3,BIN_1509162,13637,CWE-126,CWE-126,CWE-122,3890,CWE-121,CWE-121
3,BIN_1530357,14099,CWE-126,CWE-126,CWE-122,4352,CWE-121,CWE-122
3,BIN_1600465,13494,CWE-126,CWE-126,CWE-122,3747,CWE-121,CWE-121
3,BIN_1629829,13386,CWE-126,CWE-126,CWE-122,3639,CWE-121,CWE-121
3,BIN_1652528,14276,CWE-126,CWE-126,CWE-122,4529,CWE-121,CWE-121
3,BIN_1670184,13398,CWE-126,CWE-126,CWE-122,3651,CWE-121,CWE-121
3,BIN_1671462,13273,CWE-126,CWE-126,CWE-122,3526,CWE-122,CWE-122
3,BIN_1702320,13116,CWE-126,CWE-126,CWE-122,3369,CWE-121,CWE-121
3,BIN_1705266,13318,CWE-126,CWE-126,CWE-122,3571,CWE-121,CWE-121
3,BIN_1711107,13807,CWE-126,CWE-126,CWE-122,4060,CWE-122,CWE-122
3,BIN_1713917,13452,CWE-126,CWE-126,CWE-122,3705,CWE-121,CWE-121
3,BIN_1752079,10837,CWE-126,CWE-126,CWE-122,1090,CWE-126,CWE-122
3,BIN_1760787,13912,CWE-126,CWE-126,CWE-122,4165,CWE-122,CWE-122
3,BIN_1801585,14367,CWE-126,CWE-126,CWE-122,4620,CWE-121,CWE-121
3,BIN_1802257,14280,CWE-126,CWE-126,CWE-122,4533,CWE-121,CWE-121
3,BIN_1828712,13488,CWE-126,CWE-126,CWE-122,3741,CWE-121,CWE-121
3,BIN_1868254,14153,CWE-126,CWE-126,CWE-122,4406,CWE-122,CWE-122
3,BIN_1870432,14405,CWE-126,CWE-126,CWE-122,4658,CWE-121,CWE-122
3,BIN_1876817,14292,CWE-126,CWE-126,CWE-122,4545,CWE-121,CWE-121
3,BIN_1886565,13811,CWE-126,CWE-126,CWE-122,4064,CWE-121,CWE-122
3,BIN_1889073,13384,CWE-126,CWE-126,CWE-122,3637,CWE-121,CWE-121
3,BIN_1910344,13478,CWE-126,CWE-126,CWE-122,3731,CWE-121,CWE-121
3,BIN_1910621,13525,CWE-126,CWE-126,CWE-122,3778,CWE-121,CWE-121
3,BIN_1952368,10847,CWE-126,CWE-126,CWE-122,1100,CWE-122,CWE-122
3,BIN_1995503,14030,CWE-126,CWE-126,CWE-122,4283,CWE-122,CWE-122
3,BIN_2004640,13072,CWE-126,CWE-126,CWE-122,3325,CWE-121,CWE-121
3,BIN_2011980,13130,CWE-126,CWE-126,CWE-122,3383,CWE-122,CWE-122
3,BIN_2024240,14287,CWE-126,CWE-126,CWE-122,4540,CWE-121,CWE-121
3,BIN_2043948,13180,CWE-126,CWE-126,CWE-122,3433,CWE-121,CWE-121
3,BIN_2061112,14403,CWE-126,CWE-126,CWE-122,4656,CWE-121,CWE-122
3,BIN_2091841,13957,CWE-126,CWE-126,CWE-122,4210,CWE-121,CWE-122
3,BIN_2126235,13373,CWE-126,CWE-126,CWE-122,3626,CWE-121,CWE-121
3,BIN_2137591,13111,CWE-126,CWE-126,CWE-122,3364,CWE-121,CWE-121
3,BIN_2148236,14151,CWE-126,CWE-126,CWE-122,4404,CWE-121,CWE-122
3,BIN_2158521,14482,CWE-126,CWE-126,CWE-122,4735,CWE-121,CWE-122
3,BIN_2224810,13863,CWE-126,CWE-126,CWE-122,4116,CWE-121,CWE-122
3,BIN_2227277,13791,CWE-126,CWE-126,CWE-122,4044,CWE-122,CWE-122
3,BIN_2245738,13417,CWE-126,CWE-126,CWE-122,3670,CWE-122,CWE-121
3,BIN_2266341,14321,CWE-126,CWE-126,CWE-122,4574,CWE-121,CWE-121
3,BIN_2285476,13814,CWE-126,CWE-126,CWE-122,4067,CWE-122,CWE-122
3,BIN_2291801,13256,CWE-126,CWE-126,CWE-122,3509,CWE-121,CWE-122
3,BIN_2330756,13415,CWE-126,CWE-126,CWE-122,3668,CWE-122,CWE-121
3,BIN_2364031,13947,CWE-126,CWE-126,CWE-122,4200,CWE-122,CWE-122
3,BIN_2366994,13074,CWE-126,CWE-126,CWE-122,3327,CWE-121,CWE-121
3,BIN_2383618,14394,CWE-126,CWE-126,CWE-122,4647,CWE-121,CWE-122
3,BIN_2388425,13058,CWE-126,CWE-126,CWE-122,3311,CWE-121,CWE-121
3,BIN_2396068,10845,CWE-126,CWE-126,CWE-122,1098,CWE-122,CWE-122
3,BIN_2414244,13939,CWE-126,CWE-126,CWE-122,4192,CWE-122,CWE-122
3,BIN_2453225,13385,CWE-126,CWE-126,CWE-122,3638,CWE-121,CWE-121
3,BIN_2471664,13450,CWE-126,CWE-126,CWE-122,3703,CWE-121,CWE-121
3,BIN_2499991,14033,CWE-126,CWE-126,CWE-122,4286,CWE-122,CWE-122
3,BIN_2541390,13113,CWE-126,CWE-126,CWE-122,3366,CWE-121,CWE-121
3,BIN_2566599,14445,CWE-126,CWE-126,CWE-122,4698,CWE-121,CWE-122
3,BIN_2567431,14032,CWE-126,CWE-126,CWE-122,4285,CWE-122,CWE-122
3,BIN_2577522,13854,CWE-126,CWE-126,CWE-122,4107,CWE-121,CWE-122
3,BIN_2630769,14007,CWE-126,CWE-126,CWE-122,4260,CWE-121,CWE-122
3,BIN_2649832,13068,CWE-126,CWE-126,CWE-122,3321,CWE-121,CWE-121
3,BIN_2678235,14055,CWE-126,CWE-126,CWE-122,4308,CWE-122,CWE-122
3,BIN_2688854,13357,CWE-126,CWE-126,CWE-122,3610,CWE-121,CWE-121
3,BIN_2692781,14000,CWE-126,CWE-126,CWE-122,4253,CWE-121,CWE-122
3,BIN_2709879,13991,CWE-126,CWE-126,CWE-122,4244,CWE-121,CWE-122
3,BIN_2735724,13744,CWE-126,CWE-126,CWE-122,3997,CWE-122,CWE-122
3,BIN_2773821,14183,CWE-126,CWE-126,CWE-122,4436,CWE-122,CWE-122
3,BIN_2783298,14228,CWE-126,CWE-126,CWE-122,4481,CWE-122,CWE-122
3,BIN_2814357,14402,CWE-126,CWE-126,CWE-122,4655,CWE-121,CWE-122
3,BIN_2838546,14395,CWE-126,CWE-126,CWE-122,4648,CWE-121,CWE-122
3,BIN_2850905,13897,CWE-126,CWE-126,CWE-122,4150,CWE-122,CWE-122
3,BIN_2863107,13434,CWE-126,CWE-126,CWE-122,3687,CWE-122,CWE-121
3,BIN_2864279,13250,CWE-126,CWE-126,CWE-122,3503,CWE-121,CWE-122
3,BIN_2877159,13175,CWE-126,CWE-126,CWE-122,3428,CWE-121,CWE-121
3,BIN_2883740,13422,CWE-126,CWE-126,CWE-122,3675,CWE-122,CWE-121
3,BIN_2893838,13276,CWE-126,CWE-126,CWE-122,3529,CWE-121,CWE-121
3,BIN_2905034,14002,CWE-126,CWE-126,CWE-122,4255,CWE-121,CWE-122
3,BIN_2924663,13866,CWE-126,CWE-126,CWE-122,4119,CWE-122,CWE-122
3,BIN_2937614,14400,CWE-126,CWE-126,CWE-122,4653,CWE-121,CWE-122
3,BIN_2956597,14318,CWE-126,CWE-126,CWE-122,4571,CWE-121,CWE-121
3,BIN_2988519,13802,CWE-126,CWE-126,CWE-122,4055,CWE-122,CWE-122
3,BIN_2998395,14313,CWE-126,CWE-126,CWE-122,4566,CWE-121,CWE-121
3,BIN_2999719,13427,CWE-126,CWE-126,CWE-122,3680,CWE-122,CWE-121
3,BIN_3000893,14227,CWE-126,CWE-126,CWE-122,4480,CWE-122,CWE-122
3,BIN_3008699,13911,CWE-126,CWE-126,CWE-122,4164,CWE-122,CWE-122
3,BIN_3019646,13397,CWE-126,CWE-126,CWE-122,3650,CWE-121,CWE-121
3,BIN_3033886,14409,CWE-126,CWE-126,CWE-122,4662,CWE-121,CWE-122
3,BIN_3038317,14434,CWE-126,CWE-126,CWE-122,4687,CWE-121,CWE-122
3,BIN_3073956,13531,CWE-126,CWE-126,CWE-122,3784,CWE-121,CWE-121
3,BIN_3077975,13487,CWE-126,CWE-126,CWE-122,3740,CWE-121,CWE-121
3,BIN_3081394,13815,CWE-126,CWE-126,CWE-122,4068,CWE-122,CWE-122
3,BIN_3110502,14436,CWE-126,CWE-126,CWE-122,4689,CWE-121,CWE-122
3,BIN_3131403,13110,CWE-126,CWE-126,CWE-122,3363,CWE-121,CWE-121
3,BIN_3135331,14247,CWE-126,CWE-126,CWE-122,4500,CWE-122,CWE-122
3,BIN_3192086,13569,CWE-126,CWE-126,CWE-122,3822,CWE-121,CWE-121
3,BIN_3193697,13855,CWE-126,CWE-126,CWE-122,4108,CWE-121,CWE-122
3,BIN_3207093,13895,CWE-126,CWE-126,CWE-122,4148,CWE-122,CWE-122
3,BIN_3212229,13402,CWE-126,CWE-126,CWE-122,3655,CWE-122,CWE-121
3,BIN_3214947,13351,CWE-126,CWE-126,CWE-122,3604,CWE-121,CWE-121
3,BIN_3214996,13165,CWE-126,CWE-126,CWE-122,3418,CWE-121,CWE-121
3,BIN_3217254,14180,CWE-126,CWE-126,CWE-122,4433,CWE-122,CWE-122
3,BIN_3243448,13696,CWE-126,CWE-126,CWE-122,3949,CWE-121,CWE-122
3,BIN_3300808,14142,CWE-126,CWE-126,CWE-122,4395,CWE-121,CWE-122
3,BIN_3350360,14224,CWE-126,CWE-126,CWE-122,4477,CWE-122,CWE-122
3,BIN_3350876,14044,CWE-126,CWE-126,CWE-122,4297,CWE-122,CWE-122
3,BIN_3356020,13219,CWE-126,CWE-126,CWE-122,3472,CWE-121,CWE-121
3,BIN_3360435,13310,CWE-126,CWE-126,CWE-122,3563,CWE-121,CWE-121
3,BIN_3361114,13220,CWE-126,CWE-126,CWE-122,3473,CWE-122,CWE-122
3,BIN_3372520,13213,CWE-126,CWE-126,CWE-122,3466,CWE-121,CWE-121
3,BIN_3403310,13227,CWE-126,CWE-126,CWE-122,3480,CWE-121,CWE-121
3,BIN_3419669,13934,CWE-126,CWE-126,CWE-122,4187,CWE-122,CWE-122
3,BIN_3428917,13652,CWE-126,CWE-126,CWE-122,3905,CWE-121,CWE-121
3,BIN_3444790,13076,CWE-126,CWE-126,CWE-122,3329,CWE-121,CWE-121
3,BIN_3482603,13316,CWE-126,CWE-126,CWE-122,3569,CWE-122,CWE-122
3,BIN_3504751,13086,CWE-126,CWE-126,CWE-122,3339,CWE-121,CWE-121
3,BIN_3507995,14080,CWE-126,CWE-126,CWE-122,4333,CWE-122,CWE-122
3,BIN_3523283,13406,CWE-126,CWE-126,CWE-122,3659,CWE-122,CWE-121
3,BIN_3539408,13657,CWE-126,CWE-126,CWE-122,3910,CWE-121,CWE-121
3,BIN_3540205,13179,CWE-126,CWE-126,CWE-122,3432,CWE-121,CWE-121
3,BIN_3544070,14133,CWE-126,CWE-126,CWE-122,4386,CWE-121,CWE-122
3,BIN_3551390,13951,CWE-126,CWE-126,CWE-122,4204,CWE-122,CWE-122
3,BIN_3573752,14057,CWE-126,CWE-126,CWE-122,4310,CWE-122,CWE-122
3,BIN_3584988,13522,CWE-126,CWE-126,CWE-122,3775,CWE-121,CWE-121
3,BIN_3586538,14273,CWE-126,CWE-126,CWE-122,4526,CWE-121,CWE-121
3,BIN_3593887,13613,CWE-126,CWE-126,CWE-122,3866,CWE-121,CWE-122
3,BIN_3640215,13157,CWE-126,CWE-126,CWE-122,3410,CWE-121,CWE-121
3,BIN_3673240,13746,CWE-126,CWE-126,CWE-122,3999,CWE-122,CWE-122
3,BIN_3679279,14447,CWE-126,CWE-126,CWE-122,4700,CWE-121,CWE-122
3,BIN_3694353,13722,CWE-126,CWE-126,CWE-122,3975,CWE-122,CWE-122
3,BIN_3718510,13757,CWE-126,CWE-126,CWE-122,4010,CWE-122,CWE-122
3,BIN_3727260,14448,CWE-126,CWE-126,CWE-122,4701,CWE-121,CWE-122
3,BIN_3730468,13304,CWE-126,CWE-126,CWE-122,3557,CWE-121,CWE-121
3,BIN_3733028,13945,CWE-126,CWE-126,CWE-122,4198,CWE-122,CWE-122
